1,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Netherlands_Production,GB_Production,LNG_Total,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,Austria_Hungary_Export,Slovenia_Austria,MAB_Austria,TAP_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2024-03-27,26.636790595911442,0.0,307.6274009172484,26.304881848737597,94.0,248.79700400203762,60.925455085480955,5.9863756185010075,-1.096271591939032,0.0,-5.313085406690836,0.0,-1.960634333141148,1.252544157370925,27.7118803916052,1.341816792190075,4.538531663388759,9.930271534077079,806.6829612747782
2024-03-28,29.354242327086627,0.0,316.3241238974355,23.256157733365892,90.81,216.37801291130185,66.35125855725556,6.9661382401913405,0.9559081009402872,0.0,-7.096429014348983,0.0,-2.008352465540916,3.8439960190355777,27.51332605177984,1.331816802546382,7.481001343346387,10.336989294685422,791.7981897990809
2024-03-29,28.350697911843657,0.0,317.56515888985916,24.49833826510608,91.50999999999999,210.95303682337922,66.71327636415661,7.952446309648455,0.6209084478765726,0.0,-10.442261912934482,0.0,-1.9630434215553105,9.573899175874889,27.79423485177085,1.3463622420281172,5.65470323471874,10.39190741962865,790.5196646014014
2024-03-30,28.268970723755658,0.0,307.51993229039385,25.483064518019557,87.34,204.04389852415696,55.39204263424053,4.975313029225916,0.13854531106352808,0.10045444142073393,-10.619352638624608,0.0,-1.5391620423585177,-1.7902708732113244,29.211906110858173,1.2636350549757478,7.325156050199271,9.85715342798233,746.971286562098
2024-03-31,28.748424772672355,0.0,321.441332242474,26.848154013380405,91.67999999999999,189.26829563406636,52.3619548632048,4.976013028500974,-0.9779989871531725,0.8979990700036288,-9.299535823650658,0.0,-1.4656348457783461,-0.3933632289841771,27.81266210541427,1.3127259132266045,7.310446974523366,10.089271369411795,750.6107471013121
2024-04-01,28.68787938082963,0.0,316.50195740276723,27.89406202111393,91.18,195.27605994396802,50.01906638048365,4.975549392617494,0.9582717348560691,0.0,-6.1037209515199065,0.0,-1.2981713828451933,-1.7265436664819718,27.82659845461771,1.2899986640363932,7.320801509254425,10.097389542822539,752.8991984265201
2024-04-02,28.971151814736427,0.0,315.07396705705,27.491789710447193,92.26,226.20732910153941,69.65614604369998,4.960131226766855,-3.8575414595529436,0.0,-10.133444050937891,0.0,-1.9523434326365592,2.0302706246599556,27.974689210341126,1.3045441035181282,7.221610702888667,9.983635115175696,797.191935767696
2024-04-03,31.114604140363635,0.0,310.0662493710071,25.96515492784232,91.13,251.55076530045866,77.05803837806508,7.938973596328497,-2.869633391752839,0.0,-5.8651757440194485,0.0,-2.0134160966604946,0.6854538355767726,27.79970757337585,1.313635003194213,7.22427433649376,9.829262547776104,830.9278937780493
2024-04-04,30.720604548402132,0.0,314.04965856505555,28.616152182385328,93.56,250.97758465583468,77.14249283605591,7.459074093327671,-2.6973608428910376,0.0,-7.025174542687833,0.0,-1.8391253680706023,3.2505420881807803,24.529310960302503,1.3236349928379059,5.553012430942059,9.594417336443811,835.2148239361188
2024-04-05,30.85914985946566,0.0,310.4365228167251,23.236885026052594,94.11999999999999,254.90478000875265,76.90724762513787,7.459665001806616,-0.7319083329215645,0.0,-9.749262630626559,0.0,-1.7850345149978994,0.0,25.99185490019098,1.358180411607027,7.365419644864649,9.947835152251274,830.3213349683086
2024-04-06,30.93878614062816,0.0,317.9066855541252,20.04943378162384,94.07,250.09543952455675,58.32820322982297,4.997931187620014,-2.106815999932587,0.0,-14.218076184399427,0.0,-1.311398641873896,0.0,24.711401680814472,1.3236349928379059,7.540546736224741,9.837526175581665,802.1632981776297
2024-04-07,29.067969896286726,0.0,300.13803500260707,21.494432285137474,94.71000000000001,260.7086376137443,58.7556391507931,4.9689948539510365,-2.5804518730565906,0.0,-15.27598417970538,0.0,-1.3236259019382297,-2.3966338816061614,24.703592597992717,1.341816792190075,7.376065088385343,9.832562544358522,791.5210499891399
