Date,France_GtP,Belgium_GtP,Italy_GtP,GB_GtP,Germany_IndPower,Germany_GtP_Intermediate,Germany_GtP,Netherlands_IndPower,Netherlands_GtP_Int1,Netherlands_GtP_Int2,Netherlands_GtP,Total_Gas_to_Power_Demand
2024-05-26,0.123954,4.107178,20.674997,14.61,88.765008,17.211855,17.211855,32.277239,9.577224,9.577224,9.577224,66.305208
2024-05-27,0.130127,4.690632,43.916409,19.1,115.371653,30.132745,30.132745,38.402597,13.616093,13.616093,13.616093,111.586006
2024-05-28,0.187745,4.221632,46.190534,20.77,112.490747,26.270343,26.270343,34.387419,10.020816,10.020816,10.020816,107.661071
2024-05-29,0.129091,3.445087,49.846157,22.63,111.176485,23.57437,23.57437,36.879235,10.23025,10.23025,10.23025,109.854956
2024-05-30,0.144845,4.229177,40.387758,11.85,104.149092,28.829602,28.829602,36.384599,13.214194,13.214194,13.214194,98.655577
2024-05-31,0.076818,4.005814,30.170223,13.4,102.840466,22.89662,22.89662,33.868692,13.414901,13.414901,13.414901,83.964376
2024-06-01,0.176482,3.632269,26.183573,14.12,87.278619,15.645951,15.645951,30.195969,6.824045,6.824045,6.824045,66.582319
2024-06-02,0.105445,4.210177,26.457518,16.01,90.549006,13.077965,13.077965,33.649329,9.885072,9.885072,9.885072,69.746178
2024-06-03,0.127573,9.858717,46.929588,33.71,128.131304,38.845086,38.845086,42.550592,19.073972,19.073972,19.073972,148.544935
2024-06-04,0.160654,6.342721,50.366866,14.65,113.234919,33.824497,33.824497,33.826783,15.396279,15.396279,15.396279,120.741017
2024-06-05,0.244927,5.325358,49.918376,14.27,114.194291,23.411962,23.411962,35.318782,13.522042,13.522042,13.522042,106.692665
2024-06-06,0.228072,7.188356,49.466203,20.32,117.719524,30.487618,30.487618,37.522325,15.702188,15.702188,15.702188,123.392438
2024-06-07,0.494681,5.079267,45.931162,15.36,107.133071,31.369954,31.369954,33.991965,16.379453,16.379453,16.379453,114.614518
2024-06-08,0.152627,3.988269,33.773383,13.08,86.938819,18.458276,18.458276,27.280426,8.487879,8.487879,8.487879,77.940433
2024-06-09,0.133463,3.547269,27.021245,16.25,93.936503,20.990871,20.990871,29.81506,7.094079,7.094079,7.094079,75.036927
2024-06-10,0.963554,4.407541,36.363408,16.39,112.350929,28.088828,28.088828,33.223602,12.975188,12.975188,12.975188,99.188518
2024-06-11,0.132645,4.536268,51.092474,29.61,113.20781,20.595759,20.595759,33.155602,10.407202,10.407202,10.407202,116.374349
2024-06-12,0.489718,5.517722,48.917704,47.44,117.958032,24.306903,24.306903,38.373233,14.004418,14.004418,14.004418,140.676464
2024-06-13,0.277345,4.222177,42.36012,27.83,114.446254,27.784374,27.784374,34.487601,16.017308,16.017308,16.017308,118.491324
2024-06-14,0.250427,4.21145,40.17154,22.81,100.456605,16.437629,16.437629,32.509512,10.539552,10.539552,10.539552,94.420599
2024-06-15,0.068018,3.112997,28.916752,18.14,82.668614,12.438999,12.438999,27.684426,5.626589,5.626589,5.626589,68.303354
2024-06-16,0.102154,2.785724,24.119157,12.32,85.393657,12.856896,12.856896,30.413969,6.493411,6.493411,6.493411,58.677343
2024-06-17,0.094191,4.470723,52.603291,32.88,111.685839,24.832426,24.832426,42.182411,14.236152,14.236152,14.236152,129.116783
2024-06-18,0.067791,6.450084,57.807231,36.05,111.635939,33.858433,33.858433,48.457495,24.341324,24.341324,24.341324,158.574863
2024-06-19,1.125926,4.357177,66.638995,28.62,108.749324,26.288765,26.288765,38.627051,15.431184,15.431184,15.431184,142.462048
2024-06-20,3.951405,5.852721,72.248889,34.68,113.892928,27.477495,27.477495,41.589775,20.366933,20.366933,20.366933,164.577443
2024-06-21,3.320606,5.277267,69.975655,18.19,106.746117,35.608076,35.608076,38.065597,24.127527,24.127527,24.127527,156.499131
2024-06-22,0.071082,3.434633,31.193768,16.76,82.111079,14.100893,14.100893,29.49106,8.567871,8.567871,8.567871,74.128246
2024-06-23,0.069309,4.109268,34.182283,23.42,87.7161,15.803511,15.803511,33.540056,11.004475,11.004475,11.004475,88.588847
2024-06-24,2.009189,5.206722,57.163177,35.62,107.041016,26.185503,26.185503,38.095597,19.084637,19.084637,19.084637,145.269228
2024-06-25,1.391226,5.641176,57.332086,38.27,104.345165,26.377969,26.377969,34.43851,15.969797,15.969797,15.969797,144.982254
2024-06-26,1.308171,7.98181,57.908331,35.35,105.81499,28.425279,28.425279,38.390688,18.365679,18.365679,18.365679,149.33927
2024-06-27,0.835981,4.793268,46.312043,16.71,103.721002,27.523551,27.523551,34.852509,16.754688,16.754688,16.754688,112.929531
2024-06-28,0.578954,4.587359,44.516627,17.28,93.640458,19.430785,19.430785,37.040962,10.73929,10.73929,10.73929,97.133014
2024-06-29,0.040555,4.160632,37.209443,17.3,78.490091,17.375717,17.375717,32.447148,17.340812,17.340812,17.340812,93.427159
2024-06-30,0.035273,4.163723,31.764013,20.37,82.527015,13.802256,13.802256,32.978239,11.880994,11.880994,11.880994,82.016258
2024-07-01,0.112254,4.995722,63.265753,19.29,104.097083,21.097042,21.097042,34.521237,16.997088,16.997088,16.997088,125.75786
2024-07-02,0.40779,4.346541,51.907464,25.02,103.705202,16.457991,16.457991,31.30924,11.722464,11.722464,11.722464,109.862251
2024-07-03,0.057009,4.307632,58.474921,20.47,108.784733,23.212709,23.212709,32.571694,14.780583,14.780583,14.780583,121.302854
2024-07-04,0.066227,3.117088,48.647195,13.08,99.925824,14.496975,14.496975,25.506519,3.772229,3.772229,3.772229,83.179714
2024-07-05,0.188609,3.124269,48.878849,20.99,94.908756,15.181512,15.181512,26.305518,7.135771,7.135771,7.135771,95.499012
2024-07-06,0.086327,3.268269,31.777458,12.18,78.856309,13.085722,13.085722,24.093884,4.644384,4.644384,4.644384,65.042161
2024-07-07,0.345472,3.698451,35.4289,21.65,82.455242,12.927677,12.927677,27.600881,7.58712,7.58712,7.58712,81.63762
2024-07-08,1.745262,6.144085,59.738302,43.27,105.182482,24.682623,24.682623,37.079871,16.83468,16.83468,16.83468,152.414952
2024-07-09,3.37586,4.430905,70.785463,22.92,95.775564,22.317769,22.317769,33.703147,17.067384,17.067384,17.067384,140.897381
2024-07-10,4.148605,4.612722,80.984698,24.97,103.928165,21.238119,21.238119,35.842963,14.251181,14.251181,14.251181,150.205325
2024-07-11,4.146859,6.960175,86.519192,41.98,108.789251,29.236834,29.236834,40.510867,20.115807,20.115807,20.115807,188.958867
2024-07-12,0.977444,3.511996,79.062054,29.07,98.604862,26.261132,26.261132,34.512692,21.133887,21.133887,21.133887,160.016514
2024-07-13,0.064727,3.852723,48.261586,17.93,79.629672,13.136626,13.136626,25.489701,6.389664,6.389664,6.389664,89.635327
2024-07-14,0.1209,4.302268,48.847595,19.85,82.728733,13.502165,13.502165,28.253698,7.501311,7.501311,7.501311,94.124239
2024-07-15,0.838099,5.411176,77.506211,41.05,100.280405,23.42893,23.42893,32.632239,15.696855,15.696855,15.696855,163.931271
2024-07-16,2.016325,4.654359,83.506723,32.44,97.296036,17.64866,17.64866,29.908787,8.773426,8.773426,8.773426,149.039492
2024-07-17,3.333969,5.603358,87.889727,35.82,101.651558,20.601577,20.601577,38.097324,19.751722,19.751722,19.751722,173.000353
2024-07-18,4.592895,6.753357,87.804436,29.6,104.853973,28.419462,28.419462,38.374142,19.374548,19.374548,19.374548,176.544697
2024-07-19,4.733313,5.196449,83.83195,22.3,95.041783,27.375687,27.375687,36.960689,20.544855,20.544855,20.544855,163.982254
2024-07-20,0.534627,3.261542,54.515334,26.87,76.703111,15.613469,15.613469,31.971967,13.89049,13.89049,13.89049,114.685462
2024-07-21,0.510809,3.302997,49.894348,21.96,80.169681,15.844234,15.844234,33.889419,14.320023,14.320023,14.320023,105.83241
2024-07-22,0.0557,3.001815,76.614902,32.22,98.41748,24.286057,24.286057,33.674329,18.066557,18.066557,18.066557,154.245031
2024-07-23,1.544262,3.90636,78.949018,41.62,97.960489,24.977866,24.977866,34.630146,14.862029,14.862029,14.862029,165.859535
2024-07-24,2.270516,4.557359,78.050456,34.34,100.17826,22.405517,22.405517,35.750327,14.75198,14.75198,14.75198,156.375827
2024-07-25,1.025417,4.377541,77.430993,27.38,98.315853,26.480746,26.480746,33.080875,17.097442,17.097442,17.097442,153.792139
2024-07-26,0.354845,4.781631,75.056022,30.74,98.201562,24.954596,24.954596,39.085687,16.412904,16.412904,16.412904,152.299999
2024-07-27,0.059527,3.922269,53.870053,32.67,82.626124,27.356295,27.356295,36.680871,21.176549,21.176549,21.176549,139.054694
2024-07-28,0.0585,3.165815,50.959411,20.72,77.009275,15.323559,15.323559,31.99324,11.694831,11.694831,11.694831,101.922115
2024-07-29,1.491853,4.042814,78.582682,27.23,94.495493,20.800829,20.800829,36.071963,16.756143,16.756143,16.756143,148.904321
2024-07-30,3.712523,5.436813,79.957008,34.11,97.447408,25.718156,25.718156,38.860142,19.684335,19.684335,19.684335,168.618835
2024-07-31,4.601995,5.482085,90.369052,36.74,96.578282,29.191263,29.191263,38.31196,20.729079,20.729079,20.729079,187.113474
2024-08-01,3.182333,5.434994,85.879147,38.3,101.129368,29.310524,29.310524,43.236592,23.629637,23.629637,23.629637,185.736636
2024-08-02,0.79469,4.037723,75.552358,20.86,96.209228,27.081414,27.081414,39.350596,21.173641,21.173641,21.173641,149.499825
2024-08-03,0.415345,3.138088,57.663177,18.95,77.286875,16.367333,16.367333,32.823511,14.051444,14.051444,14.051444,110.585386
2024-08-04,0.150591,3.092451,51.506883,10.93,79.110573,13.630152,13.630152,31.861331,9.868589,9.868589,9.868589,89.178667
2024-08-05,0.109482,4.63845,71.753571,17.78,101.271922,25.52666,25.52666,39.730141,18.998343,18.998343,18.998343,138.806505
2024-08-06,0.525318,5.064904,74.281014,19.9,99.044988,28.466972,28.466972,41.166685,19.970852,19.970852,19.970852,148.209059
2024-08-07,0.322727,4.414359,73.853024,14.77,101.048568,27.007239,27.007239,40.59014,21.916839,21.916839,21.916839,142.284188
2024-08-08,0.118754,3.231815,67.794712,18.18,96.964172,24.942476,24.942476,34.179419,21.960956,21.960956,21.960956,136.228713
2024-08-09,1.341126,3.145997,60.522865,13.57,87.641455,18.18097,18.18097,28.284516,7.182797,7.182797,7.182797,103.943754
2024-08-10,1.035163,3.206997,49.945066,13.69,74.911568,12.627101,12.627101,30.520423,11.326383,11.326383,11.326383,91.83071
2024-08-11,0.595263,3.187906,51.44611,10.25,77.340247,15.221266,15.221266,30.839695,14.502792,14.502792,14.502792,95.203338
2024-08-12,1.744662,4.753631,69.967746,17.32,94.003557,21.010263,21.010263,34.103056,13.337818,13.337818,13.337818,128.13412
2024-08-13,0.614172,5.53854,72.649607,24.09,92.859822,21.933322,21.933322,38.062051,17.523581,17.523581,17.523581,142.349222
2024-08-14,1.496035,4.996268,68.359911,34.25,101.840576,28.797606,28.797606,42.069593,20.652965,20.652965,20.652965,158.552784
2024-08-15,1.006872,3.237906,58.411712,13.47,94.27863,25.812692,25.812692,29.464424,13.008154,13.008154,13.008154,114.947335
2024-08-16,1.092953,4.600723,65.534796,24.73,94.847638,26.388149,26.388149,40.270231,16.122024,16.122024,16.122024,138.468646
2024-08-17,0.849645,3.998632,52.764691,18.26,78.857882,23.191378,23.191378,35.158873,17.799917,17.799917,17.799917,116.864263
2024-08-18,0.687981,3.262633,45.029717,17.18,74.407005,13.670876,13.670876,30.643423,11.900871,11.900871,11.900871,91.732077
2024-08-19,2.525888,3.787178,51.464347,19.98,100.804905,24.198793,24.198793,35.131236,17.169677,17.169677,17.169677,119.125883
2024-08-20,0.0804,3.650633,51.113683,14.05,95.204283,21.632261,21.632261,31.45824,13.360119,13.360119,13.360119,103.887096
2024-08-21,0.925981,3.468633,58.470839,17.2,95.580928,15.28332,15.28332,26.008973,6.802714,6.802714,6.802714,102.151487
2024-08-22,0.414563,3.034542,59.169348,16.98,93.123731,15.812237,15.812237,26.371882,6.831317,6.831317,6.831317,102.242008
2024-08-23,0.825308,3.455451,63.86107,14.78,87.011719,13.826012,13.826012,31.782058,9.36973,9.36973,9.36973,106.117571
2024-08-24,0.286027,4.135541,54.977089,12.25,70.714845,11.778216,11.778216,26.518609,10.212797,10.212797,10.212797,93.63967
2024-08-25,0.564727,3.312178,49.939594,13.62,79.649636,12.761876,12.761876,26.383882,6.177322,6.177322,6.177322,86.375696
2024-08-26,2.347307,5.212086,72.428061,21.82,106.309799,27.520642,27.520642,37.253598,13.434293,13.434293,13.434293,142.762389
2024-08-27,4.006041,5.13054,78.828437,26.07,105.034973,32.537353,32.537353,39.422323,20.760106,20.760106,20.760106,167.332477
2024-08-28,7.072629,5.722449,83.822768,31.95,102.966121,27.124561,27.124561,42.016866,22.324071,22.324071,22.324071,178.016477
2024-08-29,8.076064,8.264901,84.557676,39.09,112.234611,35.919318,35.919318,46.749497,26.513713,26.513713,26.513713,202.421671
2024-08-30,7.296092,5.447176,82.400578,35.32,99.69586,38.073769,38.073769,40.950048,28.174638,28.174638,28.174638,196.712253
2024-08-31,2.254716,3.643996,58.547648,16.91,76.279021,17.287968,17.287968,26.182518,9.787627,9.787627,9.787627,108.431956
2024-09-01,3.798196,4.333541,61.323009,22.21,81.612915,17.602119,17.602119,27.544608,8.349226,8.349226,8.349226,117.616091
2024-09-02,9.874999,9.074718,90.080925,48.17,107.534298,32.322102,32.322102,42.080502,19.813292,19.813292,19.813292,209.336035
2024-09-03,10.063917,11.549533,93.390412,51.11,118.313532,43.400752,43.400752,49.072858,28.658953,28.658953,28.658953,238.173567
2024-09-04,10.628534,9.891262,91.335242,47.85,117.273342,47.600574,47.600574,48.762768,32.398215,32.398215,32.398215,239.703828
2024-09-05,6.162975,4.756541,87.813873,16.91,101.798022,26.707633,26.707633,29.529969,13.995692,13.995692,13.995692,156.346713
2024-09-06,7.147993,6.60363,80.99308,31.8,98.551225,28.075738,28.075738,35.798963,13.589429,13.589429,13.589429,168.209869
2024-09-07,1.445244,4.480541,59.247948,36.83,79.718527,19.631007,19.631007,32.755148,18.944045,18.944045,18.944045,140.578785
2024-09-08,0.047236,3.877723,50.884747,21.97,81.766024,16.043487,16.043487,33.569056,12.221324,12.221324,12.221324,105.044517
2024-09-09,0.908099,5.04454,60.063274,24.01,103.726238,28.637622,28.637622,33.432784,17.913845,17.913845,17.913845,136.57738
2024-09-10,0.497009,4.742813,55.816588,20.52,99.294315,16.307703,16.307703,26.835154,6.911309,6.911309,6.911309,104.795421
2024-09-11,0.569218,4.37645,70.186636,21.58,109.534087,20.125503,20.125503,33.867147,10.040693,10.040693,10.040693,126.8785
2024-09-12,1.287971,4.952449,60.300865,33.17,122.14171,34.065442,34.065442,43.757682,20.466802,20.466802,20.466802,154.24353
2024-09-13,1.007908,4.433359,39.244441,30.91,105.013628,20.427533,20.427533,36.916507,18.517906,18.517906,18.517906,114.541148
2024-09-14,0.032209,4.321723,30.160978,19.34,89.399789,13.523981,13.523981,31.652785,13.110447,13.110447,13.110447,80.489338
2024-09-15,0.030518,3.491542,34.287083,25.08,92.115605,13.432354,13.432354,34.7116,11.444189,11.444189,11.444189,87.765686
2024-09-16,0.311245,3.388451,70.646609,37.18,118.501441,27.635055,27.635055,39.513232,21.066985,21.066985,21.066985,160.228345
2024-09-17,0.182336,3.575633,79.099282,33.24,109.534087,21.522697,21.522697,36.774416,14.117376,14.117376,14.117376,151.737323
2024-09-18,1.530517,4.364268,77.553738,32.64,106.201945,20.051813,20.051813,36.461326,15.25908,15.25908,15.25908,151.399416
2024-09-19,0.364481,4.384541,68.804792,37.63,106.487508,18.119885,18.119885,34.799782,14.331658,14.331658,14.331658,143.635358
2024-09-20,0.266891,4.089814,65.672296,29.95,97.977617,15.864596,15.864596,33.535693,12.020132,12.020132,12.020132,127.863727
2024-09-21,0.241827,3.467996,46.888606,28.3,86.635492,15.045284,15.045284,34.335874,13.209346,13.209346,13.209346,107.153059
2024-09-22,0.139418,3.559542,48.665668,41.09,90.324897,17.365052,17.365052,36.771871,14.707863,14.707863,14.707863,125.527542
2024-09-23,1.348071,5.396358,78.040565,52.21,116.069398,30.373206,30.373206,42.68141,23.443959,23.443959,23.443959,190.812159
2024-09-24,2.257489,4.398177,65.59195,38.67,109.574277,19.235895,19.235895,36.625235,18.259508,18.259508,18.259508,148.413019
2024-09-25,0.497263,3.680814,67.162058,51.19,109.071905,17.980263,17.980263,35.753872,15.128669,15.128669,15.128669,155.639067
2024-09-26,1.922643,3.728905,58.127522,25.43,104.512864,12.978096,12.978096,29.233606,8.750155,8.750155,8.750155,110.937322
2024-09-27,1.136462,3.363724,50.521666,18.38,100.66255,11.099011,11.099011,26.511882,3.79259,3.79259,3.79259,88.293454
2024-09-28,0.445563,3.525633,28.81237,34.72,93.41064,11.239603,11.239603,30.514968,7.991928,7.991928,7.991928,86.735098
2024-09-29,0.259009,3.49136,23.142112,16.87,97.126536,11.322504,11.322504,28.726698,8.060285,8.060285,8.060285,63.145271
2024-09-30,1.247981,3.429451,54.378962,27.34,117.370424,20.154591,20.154591,26.646063,3.961786,3.961786,3.961786,110.51277
2024-10-01,2.021062,6.059994,64.244124,26.01,118.608395,17.07805,17.07805,38.682051,15.182482,15.182482,15.182482,130.595712
2024-10-02,3.969032,6.189903,63.175244,37.39,120.125276,22.337161,22.337161,37.693052,17.928389,17.928389,17.928389,150.989728
2024-10-03,2.250061,4.229541,62.488326,43.4,105.462145,13.923941,13.923941,33.56242,10.845461,10.845461,10.845461,137.137331
2024-10-04,5.876494,5.55354,50.916002,33.84,115.668217,19.448237,19.448237,38.090324,16.84874,16.84874,16.84874,132.483012
2024-10-05,0.3124,4.448632,37.214852,14.03,103.035575,15.738063,15.738063,30.307969,11.239603,11.239603,11.239603,82.98355
2024-10-06,0.315418,3.459633,37.132171,21.47,102.78383,14.726285,14.726285,26.284791,4.143101,4.143101,4.143101,81.246607
2024-10-07,1.866907,3.842451,62.555335,40.58,120.090039,21.719041,21.719041,33.004602,10.206495,10.206495,10.206495,140.770228
2024-10-08,0.193554,3.421906,54.733171,34.88,114.705354,20.152167,20.152167,31.163786,10.492042,10.492042,10.492042,123.872839
2024-10-09,0.218054,3.706905,44.077382,30.65,113.846364,16.882676,16.882676,32.171512,12.511719,12.511719,12.511719,108.046736
2024-10-10,2.110898,4.498632,40.967203,35.76,119.712731,20.648117,20.648117,31.851694,9.341611,9.341611,9.341611,113.326461
2024-10-11,4.135405,5.151995,39.566114,43.03,123.79759,24.073229,24.073229,37.605961,16.094391,16.094391,16.094391,132.051133
2024-10-12,0.017464,3.712087,29.275442,16.7,100.206042,13.883218,13.883218,30.607605,7.335024,7.335024,7.335024,70.923235
2024-10-13,1.639407,3.974723,30.079296,47.08,103.98012,12.796781,12.796781,33.242784,9.052186,9.052186,9.052186,104.622394
2024-10-14,5.043449,9.903808,60.203165,62.24,144.509959,37.738772,37.738772,47.44086,24.98126,24.98126,24.98126,200.110454
2024-10-15,2.267789,5.177722,57.497459,36.2,132.405736,27.791161,27.791161,35.929236,15.200904,15.200904,15.200904,144.135034
2024-10-16,0.117845,4.399359,66.672376,39.88,126.177433,25.146092,25.146092,27.298972,6.330034,6.330034,6.330034,142.545706
2024-10-17,1.363453,4.827086,64.335661,44.37,125.054916,27.602089,27.602089,40.401958,16.712511,16.712511,16.712511,159.210799
2024-10-18,1.088581,4.86154,54.721952,37.7,124.232062,29.898586,29.898586,42.748228,28.127127,28.127127,28.127127,156.397787
2024-10-19,0.148563,3.323633,35.168127,34.68,101.148132,18.452943,18.452943,28.379516,10.518221,10.518221,10.518221,102.291488
2024-10-20,0.2011,3.588269,36.126681,21.91,98.670834,14.235183,14.235183,23.115522,4.009296,4.009296,4.009296,80.070528
2024-10-21,2.002634,6.287721,60.013611,35.37,126.614033,29.744905,29.744905,37.347416,16.728024,16.728024,16.728024,150.146895
2024-10-22,3.296969,6.239812,71.128808,46.35,129.238348,29.490385,29.490385,39.105232,17.847912,17.847912,17.847912,174.353886
2024-10-23,3.184997,5.763721,73.423115,46.65,142.025717,38.030622,38.030622,44.283409,23.876401,23.876401,23.876401,190.928855
2024-10-24,1.293644,5.456085,71.932171,34.79,132.592317,27.16383,27.16383,35.690963,15.537356,15.537356,15.537356,156.173085
2024-10-25,1.142035,4.934086,61.938618,53.71,132.489054,35.965859,35.965859,43.772046,20.885185,20.885185,20.885185,178.575782
2024-10-26,0.302418,3.561996,34.810264,31.32,110.013532,21.119828,21.119828,33.607965,14.619629,14.619629,14.619629,105.734135
2024-10-27,0.173927,3.847269,34.462328,21.66,108.304542,19.1879,19.1879,32.940602,11.821364,11.821364,11.821364,91.152787
2024-10-28,1.264026,5.120449,56.900968,48.0,131.691509,32.850534,32.850534,38.110415,12.99264,12.99264,12.99264,157.128618
2024-10-29,3.44656,9.531445,66.400613,66.58,144.672568,46.472929,46.472929,51.38431,27.146862,27.146862,27.146862,219.578409
2024-10-30,1.542653,10.207989,62.903608,59.92,141.852544,47.237944,47.237944,50.41013,27.859033,27.859033,27.859033,209.671226
2024-10-31,3.311824,7.473992,53.483145,43.37,132.0693,36.003673,36.003673,33.711147,21.664743,21.664743,21.664743,165.307377
2024-11-01,2.647579,5.036995,37.330852,54.51,114.974345,24.660322,24.660322,35.607054,20.791618,20.791618,20.791618,144.977367
2024-11-02,3.427587,7.064902,38.216851,50.29,123.920981,26.786655,26.786655,42.754683,20.634543,20.634543,20.634543,146.420539
2024-11-03,3.29836,7.668719,40.647758,60.16,126.746141,24.730133,24.730133,41.251048,16.29122,16.29122,16.29122,152.796191
2024-11-04,14.179722,14.46153,70.365545,81.68,170.18356,52.028253,52.028253,58.146031,33.535556,33.535556,33.535556,266.250606
2024-11-05,18.845844,15.727347,80.689962,81.04,178.827678,58.526512,58.526512,63.928116,37.626783,37.626783,37.626783,292.456449
2024-11-06,17.501946,17.554436,84.723694,75.16,186.369607,70.290669,70.290669,65.222387,39.891769,39.891769,39.891769,305.122514
2024-11-07,17.041937,16.856255,82.003106,62.47,186.52137,70.300365,70.300365,66.128386,41.560451,41.560451,41.560451,290.232114
2024-11-08,17.734045,17.014982,70.821918,66.1,170.024751,63.34397,63.34397,62.78239,40.272337,40.272337,40.272337,275.287252
2024-11-09,14.461249,14.361167,50.200693,61.01,148.909028,48.67586,48.67586,57.071214,33.476895,33.476895,33.476895,222.185865
2024-11-10,10.529707,12.38426,46.290188,47.05,148.407137,46.064728,46.064728,53.356581,31.003446,31.003446,31.003446,193.322329
2024-11-11,5.738958,10.337717,76.070958,48.62,180.792667,60.503042,60.503042,44.542318,25.021983,25.021983,25.021983,226.292656
2024-11-12,11.536043,15.782802,85.488739,63.9,191.017648,69.874226,69.874226,62.090027,34.223972,34.223972,34.223972,280.805781
2024-11-13,15.880211,16.056438,93.741294,66.87,187.56866,72.068916,72.068916,57.720667,39.523806,39.523806,39.523806,304.140664
2024-11-14,15.694138,16.724983,86.523538,65.18,179.55955,64.10753,64.10753,58.21194,33.897217,33.897217,33.897217,282.127405
2024-11-15,14.550939,13.318259,70.585654,54.28,171.646877,60.395416,60.395416,47.840132,33.056089,33.056089,33.056089,246.186357
2024-11-16,2.306034,5.26054,56.068796,24.25,139.318247,37.144892,37.144892,30.843423,9.648975,9.648975,9.648975,134.679237
2024-11-17,0.260845,4.38545,41.178666,28.62,136.975967,26.850164,26.850164,29.737969,8.415159,8.415159,8.415159,109.710284
2024-11-18,12.350896,10.563444,80.606989,63.68,171.921976,41.233211,41.233211,45.803134,23.509407,23.509407,23.509407,231.943947
2024-11-19,2.577579,10.88308,74.360296,52.07,177.997207,51.708285,51.708285,48.444404,28.003018,28.003018,28.003018,219.602257
2024-11-20,9.192527,8.326173,65.141178,51.32,179.209033,40.291729,40.291729,45.188771,24.573058,24.573058,24.573058,198.844665
2024-11-21,11.44497,13.273895,80.629362,65.51,196.785805,58.163397,58.163397,50.810038,28.698222,28.698222,28.698222,257.719846
2024-11-22,9.92759,6.113357,65.706632,57.6,178.29247,42.743363,42.743363,39.824777,20.086234,20.086234,20.086234,202.177176
2024-11-23,1.057908,3.743269,52.386818,21.95,145.355722,30.74941,30.74941,27.051608,7.214309,7.214309,7.214309,117.101715
2024-11-24,0.054136,3.209178,52.871945,17.94,119.205731,18.934834,18.934834,25.052974,5.235355,5.235355,5.235355,98.245449
2024-11-25,4.404914,4.897904,84.479876,27.93,149.448327,34.66514,34.66514,31.679694,11.254632,11.254632,11.254632,167.632466
2024-11-26,10.173362,9.534626,91.419496,71.29,169.530579,48.7384,48.7384,42.837592,19.477325,19.477325,19.477325,250.63321
2024-11-27,0.134082,6.12463,92.696113,71.61,162.056687,43.688723,43.688723,34.852418,17.033448,17.033448,17.033448,231.286996
2024-11-28,9.686245,11.688261,88.375899,67.08,175.567345,45.501875,45.501875,45.741316,19.245591,19.245591,19.245591,241.57787
2024-11-29,6.694675,10.104444,71.135263,43.35,184.245982,58.297202,58.297202,48.114314,31.065015,31.065015,31.065015,220.646598
2024-11-30,5.378576,6.360903,36.253435,30.3,154.780358,35.469908,35.469908,32.876148,13.205468,13.205468,13.205468,126.96829
2024-12-01,0.151682,4.392177,35.534909,25.28,157.7113,32.322586,32.322586,27.430426,7.346659,7.346659,7.346659,105.028013
2024-12-02,9.877517,9.484899,87.510128,47.92,182.292666,51.448432,51.448432,39.302141,17.322874,17.322874,17.322874,223.56385
2024-12-03,16.963601,16.275801,100.608614,78.15,194.960571,64.732437,64.732437,55.425306,29.286284,29.286284,29.286284,306.016737
2024-12-04,15.721602,14.245531,101.629513,65.14,199.71942,72.073279,72.073279,55.128761,43.910276,43.910276,43.910276,312.720201
2024-12-05,6.091185,4.179541,77.274629,26.65,177.292635,46.610128,46.610128,33.786329,13.943818,13.943818,13.943818,174.7493
2024-12-06,4.897968,5.103086,88.348327,37.92,161.590433,34.170644,34.170644,36.776507,16.991756,16.991756,16.991756,187.43178
2024-12-07,0.583518,3.023724,56.627732,20.29,138.210066,25.853415,25.853415,28.059244,6.977242,6.977242,6.977242,113.355631
2024-12-08,0.469663,3.431996,36.259544,16.25,149.031409,33.279097,33.279097,31.244513,9.531653,9.531653,9.531653,99.221954
2024-12-09,1.841453,6.219539,83.034205,48.68,181.42333,43.71878,43.71878,39.202232,18.464578,18.464578,18.464578,201.958555
2024-12-10,17.731854,16.584528,93.51794,87.15,207.800758,65.867839,65.867839,61.550754,34.403348,34.403348,34.403348,315.255509
2024-12-11,21.369132,19.530889,109.914413,100.51,220.492463,84.001298,84.001298,65.606114,47.500705,47.500705,47.500705,382.826438
2024-12-12,21.340223,20.227434,112.635447,102.23,222.929224,84.206853,84.206853,64.706933,44.234123,44.234123,44.234123,384.87408
2024-12-13,19.535725,17.473527,98.962916,88.85,208.254621,78.951136,78.951136,59.358848,43.09048,43.09048,43.09048,346.863784
2024-12-14,9.144863,8.335719,54.02239,36.27,161.425124,36.784686,36.784686,34.343146,19.091909,19.091909,19.091909,163.649566
2024-12-15,0.409363,3.319087,48.642986,15.73,141.450054,24.51973,24.51973,27.836698,7.509067,7.509067,7.509067,100.130234
2024-12-16,2.231452,8.075355,80.493962,25.79,156.439038,31.722404,31.722404,29.215515,8.300261,8.300261,8.300261,156.613435
2024-12-17,8.599737,7.657538,90.768497,39.27,162.90214,45.390856,45.390856,37.958052,20.155561,20.155561,20.155561,211.842187
2024-12-18,1.659116,3.16436,93.518285,23.96,143.005806,32.135938,32.135938,26.427518,6.44784,6.44784,6.44784,160.88554
2024-12-19,0.65549,3.732178,73.965278,20.56,142.733161,27.58609,27.58609,30.441423,7.919208,7.919208,7.919208,134.418245
2024-12-20,0.549554,5.024995,51.260456,23.17,147.89451,31.813546,31.813546,31.216877,12.198053,12.198053,12.198053,124.016604
2024-12-21,0.44439,3.702996,38.68706,17.3,119.859076,17.647205,17.647205,26.949154,5.849597,5.849597,5.849597,83.631249
