Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas-to-Power
2016-11-12 00:00:00,176.6545352327682,64.5534786009118,224.6959854795158,134.78658768345414,256.33,31.94814873166382,361.5844437134788,13.237104473052172,1.9255434603914618,9.68,1275.3958273752362,302.92019733379675,782.9861286155567,189.4895014258828
2016-11-13 00:00:00,165.64621936060263,62.57420792343467,218.0048833181247,134.4796789103895,252.65,32.4517845737189,370.8599795619845,13.148922746194154,1.6993618764504792,7.61,1259.1250382708993,310.1739138734315,770.7493539813191,178.2017704161491
2016-11-14 00:00:00,193.6351449198365,67.539293690525,275.6966235707253,146.78502980294078,248.7,36.83905275739729,402.32649242880944,14.597539427778873,2.4300883924141528,8.66,1397.2092649904275,348.57517565628956,827.5282615374156,221.1058277967222
2016-11-15 00:00:00,182.04123874503594,60.82975518459082,286.07504009523467,120.21751186256111,226.29000000000002,39.56541357025503,370.6335252510533,13.162795459099861,2.6869063082635405,9.06,1310.5621864760942,338.7841462048423,754.4152165843977,217.36282368685417
2016-11-16 00:00:00,172.03624001562147,56.91303196814656,285.2463500443615,106.5956168789193,232.17000000000002,38.89268699422478,318.0062161172032,11.192252045311779,1.4515439512804151,8.98,1231.4839380150688,320.2891682289537,699.6782673000022,211.51650248611313
2016-11-17 00:00:00,165.75304652269634,56.020032892964785,281.10938160146475,109.68679549577834,271.96999999999997,33.434510828703644,286.33915800352395,10.287871163735538,1.6267255880385636,11.19,1227.417522096906,310.52576863429624,711.1245124742733,205.7672409883365
2016-11-18 00:00:00,174.33514672570976,62.13057201924175,262.9643367566861,119.15869477728755,305.04,31.963603261113164,276.209895766437,10.518752742809053,1.950179798513651,11.6,1255.871181847798,308.6591431447349,737.5525206248201,209.65951807824297
2016-11-19 00:00:00,161.86195964333862,57.033304570861155,215.9495854466565,112.95879210719467,290.73,24.481792827695607,271.25244635507465,11.566706202969698,2.2229976977929473,11.65,1159.7075848515838,279.88893288675956,708.6878534054615,171.1307985593628
2016-11-20 00:00:00,136.77004017478228,49.778039357371625,196.7073326472722,104.86834594046324,293.08000000000004,24.071793252304193,264.2318172622248,11.389424568386376,2.2896339924186466,11.71,1094.8964271952236,265.94159351463617,671.9940247670606,156.96080891352665
2016-11-21 00:00:00,153.02662333894818,51.336128652855756,242.31446723325627,104.49752814267576,296.61,28.934515489041804,275.544714637138,11.766160541862991,1.4979984486252071,12.97,1178.4981364844039,304.72140786944,677.5591450562649,196.21758355869912
2016-11-22 00:00:00,167.9029715688929,55.06194297610223,234.04592125097068,108.29161512248963,290.90999999999997,25.68270067490637,272.18808174973725,10.938815944141894,1.5910892613083123,14.08,1180.693138548549,314.4803025945399,653.0218322899558,213.19100366405362
2016-11-23 00:00:00,162.4747408269048,55.14639743409306,227.46439170337544,115.78242554658652,299.5,27.054517436027528,277.95162123537807,11.940105816265195,2.2919976263344286,16.62,1196.226197624965,315.0792924715512,664.1747819441736,216.97212320924027
