Date,Total_Gas_to_Power_Demand
2019-03-31,124.915813
2019-04-01,205.563913
2019-04-02,217.365827
2019-04-03,245.972181
2019-04-04,234.113477
2019-04-05,226.641906
2019-04-06,166.821523
2019-04-07,142.783126
2019-04-08,212.107628
2019-04-09,207.048651
2019-04-10,215.481441
2019-04-11,230.796676
2019-04-12,235.727638
2019-04-13,160.248788
2019-04-14,137.702516
2019-04-15,172.692473
2019-04-16,220.801032
2019-04-17,210.238909
2019-04-18,167.720625
2019-04-19,148.065082
2019-04-20,134.51676
2019-04-21,108.001237
2019-04-22,106.302173
2019-04-23,155.59329
2019-04-24,161.158266
2019-04-25,155.479843
2019-04-26,152.985417
2019-04-27,98.914325
2019-04-28,137.133281
2019-04-29,208.055179
2019-04-30,210.297359
2019-05-01,155.831613
2019-05-02,193.957068
2019-05-03,199.975943
2019-05-04,122.445115
2019-05-05,123.257718
2019-05-06,198.72148
2019-05-07,220.322068
2019-05-08,186.478374
2019-05-09,218.777365
2019-05-10,216.035084
2019-05-11,134.724403
2019-05-12,125.520589
2019-05-13,185.406934
2019-05-14,192.009993
2019-05-15,197.407808
2019-05-16,185.571997
2019-05-17,196.544173
2019-05-18,153.757307
2019-05-19,136.343222
2019-05-20,203.213463
2019-05-21,192.906171
2019-05-22,186.201178
2019-05-23,178.608133
2019-05-24,179.026888
2019-05-25,135.149774
2019-05-26,84.595697
2019-05-27,154.610033
2019-05-28,187.877602
2019-05-29,176.682697
2019-05-30,120.093148
2019-05-31,104.347047
2019-06-01,114.361151
2019-06-02,91.605366
2019-06-03,171.167179
2019-06-04,199.637066
2019-06-05,190.833641
2019-06-06,181.086384
2019-06-07,164.024456
2019-06-08,105.049821
2019-06-09,135.452499
2019-06-10,177.595105
2019-06-11,205.08482
2019-06-12,212.477921
2019-06-13,204.845336
2019-06-14,204.154301
2019-06-15,143.92961
2019-06-16,127.325703
2019-06-17,203.362942
2019-06-18,236.095892
2019-06-19,245.094046
2019-06-20,224.434536
2019-06-21,235.190975
2019-06-22,159.717693
2019-06-23,128.641713
2019-06-24,218.079029
2019-06-25,234.860129
2019-06-26,231.13684
2019-06-27,225.364005
2019-06-28,227.325299
2019-06-29,168.527884
2019-06-30,122.956038
2019-07-01,209.074907
2019-07-02,234.32271
2019-07-03,237.180045
2019-07-04,224.569676
2019-07-05,228.964057
2019-07-06,161.39859
2019-07-07,148.582624
2019-07-08,241.837991
2019-07-09,253.670646
2019-07-10,245.907758
2019-07-11,253.859206
2019-07-12,236.097789
2019-07-13,162.307126
2019-07-14,144.319311
2019-07-15,234.153992
2019-07-16,233.419287
2019-07-17,241.620125
2019-07-18,247.623321
2019-07-19,240.840885
2019-07-20,161.136572
2019-07-21,144.28059
2019-07-22,223.931262
2019-07-23,255.281562
2019-07-24,272.105503
2019-07-25,271.088516
2019-07-26,258.817678
2019-07-27,193.15267
2019-07-28,155.072147
2019-07-29,236.790348
2019-07-30,225.529145
2019-07-31,231.604489
2019-08-01,252.861041
2019-08-02,237.271987
2019-08-03,186.223994
2019-08-04,161.31719
2019-08-05,210.918476
2019-08-06,212.971089
2019-08-07,206.514242
2019-08-08,213.316041
2019-08-09,187.111738
2019-08-10,117.025278
2019-08-11,121.694006
2019-08-12,205.696679
2019-08-13,200.694117
2019-08-14,174.217005
2019-08-15,128.842439
2019-08-16,145.954916
2019-08-17,113.171234
2019-08-18,112.421696
2019-08-19,177.870188
2019-08-20,219.888666
2019-08-21,203.671109
2019-08-22,186.257595
2019-08-23,192.684823
2019-08-24,166.954399
2019-08-25,169.43404
2019-08-26,238.973916
2019-08-27,259.394903
2019-08-28,255.464813
2019-08-29,230.027646
2019-08-30,220.010309
2019-08-31,168.950535
2019-09-01,161.853755
2019-09-02,214.789939
2019-09-03,217.236166
2019-09-04,206.048454
2019-09-05,210.885562
2019-09-06,205.183199
2019-09-07,183.418126
2019-09-08,174.561659
2019-09-09,241.53482
2019-09-10,228.350291
2019-09-11,199.465046
2019-09-12,209.174292
2019-09-13,220.085884
2019-09-14,157.528512
2019-09-15,146.729805
2019-09-16,240.533323
2019-09-17,227.655856
2019-09-18,247.177716
2019-09-19,255.988753
2019-09-20,217.745601
2019-09-21,151.250097
2019-09-22,157.748687
2019-09-23,233.15259
2019-09-24,243.655697
2019-09-25,238.913903
2019-09-26,221.01892
2019-09-27,203.549011
2019-09-28,131.379961
2019-09-29,123.408878
2019-09-30,210.990066
2019-10-01,232.604735
2019-10-02,234.851178
2019-10-03,227.928913
2019-10-04,215.780567
2019-10-05,175.190552
2019-10-06,149.90019
2019-10-07,219.303228
2019-10-08,206.29695
2019-10-09,206.312975
2019-10-10,202.939991
2019-10-11,186.183991
2019-10-12,184.98284
2019-10-13,167.727925
2019-10-14,251.570196
2019-10-15,258.379018
2019-10-16,248.685402
2019-10-17,261.215481
2019-10-18,237.422512
2019-10-19,191.849369
2019-10-20,190.556151
2019-10-21,274.101962
2019-10-22,271.415635
2019-10-23,260.336493
2019-10-24,250.397912
2019-10-25,223.314119
2019-10-26,143.92285
2019-10-27,168.140618
2019-10-28,276.420408
2019-10-29,284.98769
2019-10-30,279.811299
2019-10-31,270.026826
2019-11-01,189.891039
2019-11-02,133.565023
2019-11-03,145.091325
2019-11-04,215.844507
2019-11-05,252.466378
2019-11-06,273.875447
2019-11-07,239.087413
2019-11-08,250.129228
2019-11-09,190.17568
2019-11-10,186.308561
2019-11-11,204.533986
2019-11-12,220.034367
2019-11-13,254.476631
2019-11-14,262.734049
2019-11-15,243.718097
2019-11-16,225.96386
2019-11-17,200.445866
2019-11-18,267.000334
2019-11-19,285.336746
2019-11-20,273.699248
2019-11-21,264.892585
2019-11-22,228.34397
2019-11-23,165.89217
2019-11-24,177.169781
2019-11-25,249.993721
2019-11-26,228.57779
2019-11-27,197.01061
2019-11-28,194.447047
2019-11-29,225.416175
2019-11-30,201.188806
2019-12-01,191.960445
2019-12-02,264.737343
2019-12-03,272.177422
