Date,France_Industrial,Belgium_Industrial,Italy_Industrial,GB_Industrial,Netherlands_IndPower,Netherlands_Zebra,Germany_Total,Germany_GtP,Germany_Industrial,Total_Industrial_Demand
2024-04-24,26.73149,12.141351,33.84931,3.88,43.580228,0.0,167.210909,51.772763,115.438146,235.620525
2024-04-25,26.143564,11.527624,27.170226,3.75,44.649499,0.0,160.422243,51.051381,109.370862,222.611776
2024-04-26,25.315319,11.162807,30.289569,3.77,42.267956,0.0,143.054925,41.074681,101.980243,214.785894
2024-04-27,23.578666,10.109808,27.919526,3.86,32.804966,0.0,102.216712,22.518961,79.697752,177.970718
2024-04-28,23.547339,10.40808,26.624727,3.55,31.238149,0.0,98.190453,15.871868,82.318585,177.686881
2024-04-29,24.504766,10.425262,32.00184,3.88,39.203232,0.0,122.871,31.096042,91.774958,201.790057
2024-04-30,23.695712,9.979808,29.311424,3.74,36.597871,0.0,106.893189,25.227053,81.666136,184.990951
2024-05-01,21.979905,10.154989,23.563257,3.9,30.807423,0.0,84.978285,14.527517,70.450768,160.856342
2024-05-02,24.978474,10.740898,31.641485,3.83,32.387876,0.0,102.926275,18.501423,84.424852,188.003585
2024-05-03,24.811447,11.179352,31.632649,3.78,34.743328,0.0,116.369798,25.734154,90.635643,196.782419
2024-05-04,23.712903,11.112716,27.448072,4.05,36.909598,0.0,99.586451,26.20538,73.381072,176.61436
2024-05-05,22.628049,10.501353,25.9516,4.14,38.652415,0.0,98.70468,17.228338,81.476342,183.349759
2024-05-06,24.401111,10.566898,32.945966,4.09,48.510768,0.0,128.940321,37.316027,91.624294,212.139037
2024-05-07,24.062857,10.590444,34.321355,3.91,44.359136,0.0,134.737306,40.600547,94.136759,211.380551
2024-05-08,23.438776,10.894807,34.509792,3.92,43.352501,0.0,127.626986,41.373803,86.253183,202.369058
2024-05-09,22.910231,10.756262,34.040247,4.08,38.17587,0.0,101.295204,25.303167,75.992037,185.954646
2024-05-10,22.648304,10.64208,33.047666,4.1,36.59278,0.0,104.81941,28.013684,76.805726,183.836555
2024-05-11,22.415522,10.406353,28.393752,3.96,30.865786,0.0,89.403017,20.115807,69.28721,165.328623
2024-05-12,22.46124,10.320717,26.047446,3.66,28.138971,0.0,85.753475,15.493724,70.259751,160.888125
2024-05-13,23.736403,10.965807,32.982557,3.52,31.146786,0.0,109.226896,24.500823,84.726073,187.077625
2024-05-14,24.469402,10.896534,32.416576,4.17,29.990878,0.0,106.107536,19.324613,86.782922,188.726312
2024-05-15,25.050329,11.171534,33.909074,4.33,31.657331,0.0,115.205717,26.804108,88.401609,194.519876
2024-05-16,25.488646,10.733171,33.840001,3.67,35.180691,0.0,114.990754,29.963065,85.027689,193.940198
2024-05-17,25.185219,10.226626,32.783693,4.07,36.084054,0.0,105.077828,25.289593,79.788235,188.137827
2024-05-18,24.071484,9.754535,28.056253,3.69,35.086327,0.0,87.722791,17.771799,69.950992,170.609592
2024-05-19,23.48253,9.420172,26.1138,3.49,33.260875,0.0,82.263206,15.42973,66.833476,162.600853
2024-05-20,23.622185,9.449172,33.044239,3.76,35.961781,0.0,85.477611,15.293986,70.183625,176.021002
2024-05-21,25.177765,9.549626,33.868938,3.83,34.805782,0.0,111.738912,26.817682,84.921229,192.15334
2024-05-22,24.97631,9.636717,33.940192,3.83,32.188785,0.0,112.847319,29.303252,83.544068,188.116072
2024-05-23,25.345037,9.374263,34.087219,3.77,40.122231,0.0,120.897711,29.895193,91.002518,203.701269
2024-05-24,25.341983,9.346354,33.162666,4.56,43.690955,0.0,117.558396,40.624302,76.934095,193.036052
2024-05-25,23.435821,8.696355,28.090362,3.86,38.343233,0.0,93.076122,22.025919,71.050203,173.475973
2024-05-26,23.167667,8.764173,26.399509,3.68,32.277239,0.0,88.765008,17.211855,71.553153,165.841741
2024-05-27,25.00291,8.911173,32.351776,3.78,38.402597,0.0,115.371653,30.132745,85.238908,193.687364
2024-05-28,25.424846,8.607082,32.432994,3.73,34.387419,0.0,112.490747,26.270343,86.220404,190.802745
2024-05-29,25.544237,8.611991,31.881103,3.88,36.879235,0.0,111.176485,23.57437,87.602115,194.398681
2024-05-30,25.367101,9.591536,31.545786,3.66,36.384599,0.0,104.149092,28.829602,75.31949,181.86851
2024-05-31,24.920211,9.102354,30.802886,3.87,33.868692,0.0,102.840466,22.89662,79.943846,182.50799
2024-06-01,22.918831,8.7699,25.869464,3.94,30.195969,0.0,87.278619,15.645951,71.632668,163.326832
2024-06-02,22.550686,8.825082,24.308811,3.66,33.649329,0.0,90.549006,13.077965,77.471041,170.464949
2024-06-03,24.152466,9.034536,32.290185,4.21,42.550592,0.0,128.131304,38.845086,89.286218,201.523997
2024-06-04,23.217758,9.236536,33.734038,3.51,33.826783,0.0,113.234919,33.824497,79.410422,182.935537
2024-06-05,23.642239,9.768899,33.308856,3.4,35.318782,0.0,114.194291,23.411962,90.782329,196.221105
2024-06-06,24.223439,9.994444,32.878993,3.99,37.522325,0.0,117.719524,30.487618,87.231905,195.841106
2024-06-07,23.99873,9.731808,32.152721,3.46,33.991965,0.0,107.133071,31.369954,75.763116,179.09834
2024-06-08,23.102067,9.479627,27.544253,3.01,27.280426,0.0,86.938819,18.458276,68.480543,158.896916
2024-06-09,23.224412,9.207536,26.087991,3.5,29.81506,0.0,93.936503,20.990871,72.945632,164.780631
2024-06-10,23.834739,9.432263,32.40303,3.78,33.223602,0.0,112.350929,28.088828,84.262101,186.935735
2024-06-11,23.814039,9.368899,33.05712,4.25,33.155602,0.0,113.20781,20.595759,92.612051,196.257712
2024-06-12,23.764221,9.343899,33.623456,4.67,38.373233,0.0,117.958032,24.306903,93.651129,203.425939
2024-06-13,24.054766,9.436899,33.439847,3.6,34.487601,0.0,114.446254,27.784374,86.661881,191.680994
2024-06-14,23.834939,9.588263,32.571921,3.95,32.509512,0.0,100.456605,16.437629,84.018976,186.47361
2024-06-15,22.974876,9.380718,27.426063,4.03,27.684426,0.0,82.668614,12.438999,70.229616,161.725698
2024-06-16,22.551295,9.277445,26.635063,3.81,30.413969,0.0,85.393657,12.856896,72.536761,165.224532
2024-06-17,23.96453,9.133991,32.17573,4.21,42.182411,0.0,111.685839,24.832426,86.853413,198.520074
2024-06-18,23.167085,9.631717,32.921057,5.52,48.457495,0.0,111.635939,33.858433,77.777506,197.474861
2024-06-19,23.584621,10.005262,30.933268,5.54,38.627051,0.0,108.749324,26.288765,82.460558,191.150761
2024-06-20,24.071102,10.121353,32.591166,5.13,41.589775,0.0,113.892928,27.477495,86.415432,199.918829
2024-06-21,24.250575,10.292171,30.191314,3.96,38.065597,0.0,106.746117,35.608076,71.138041,177.897698
2024-06-22,23.17544,9.768808,27.386108,3.99,29.49106,0.0,82.111079,14.100893,68.010185,161.821601
2024-06-23,22.450322,9.542172,24.439557,4.04,33.540056,0.0,87.7161,15.803511,71.912589,165.924696
2024-06-24,23.238767,9.681899,32.717384,5.41,38.095597,0.0,107.041016,26.185503,80.855513,189.99916
2024-06-25,22.873576,9.742899,31.657258,5.61,34.43851,0.0,104.345165,26.377969,77.967196,182.289439
2024-06-26,22.982213,9.550626,31.846685,5.15,38.390688,0.0,105.81499,28.425279,77.389711,185.309923
2024-06-27,23.267349,10.09299,30.78615,3.62,34.852509,0.0,103.721002,27.523551,76.197451,178.816448
2024-06-28,23.160012,10.41208,29.335515,4.45,37.040962,0.0,93.640458,19.430785,74.209673,178.608242
2024-06-29,21.713823,10.051444,24.617065,4.17,32.447148,0.0,78.490091,17.375717,61.114374,154.113855
2024-06-30,21.633269,9.700626,25.037429,4.12,32.978239,0.0,82.527015,13.802256,68.724758,162.19432
2024-07-01,23.21963,10.109717,31.811913,3.93,34.521237,0.0,104.097083,21.097042,83.000041,186.592538
2024-07-02,23.631221,10.587262,32.673548,4.48,31.30924,0.0,103.705202,16.457991,87.247211,189.928482
2024-07-03,23.904303,10.82708,31.859912,3.51,32.571694,0.0,108.784733,23.212709,85.572023,188.245012
2024-07-04,23.948793,10.846443,32.015394,3.07,25.506519,0.0,99.925824,14.496975,85.428849,180.815999
2024-07-05,23.467203,10.851989,33.013339,3.82,26.305518,0.0,94.908756,15.181512,79.727244,177.185292
2024-07-06,22.93364,10.425807,28.404334,3.47,24.093884,0.0,78.856309,13.085722,65.770587,155.098253
2024-07-07,22.358359,10.226262,24.893074,3.79,27.600881,0.0,82.455242,12.927677,69.527565,158.39614
2024-07-08,23.257321,10.591444,33.283602,4.98,37.079871,0.0,105.182482,24.682623,80.499859,189.692096
2024-07-09,22.989522,10.065353,31.659185,3.78,33.703147,0.0,95.775564,22.317769,73.457796,175.655003
2024-07-10,23.24204,9.302718,32.583275,3.78,35.842963,0.0,103.928165,21.238119,82.690046,187.441042
2024-07-11,23.462912,9.004172,32.276448,3.98,40.510867,0.0,108.789251,29.236834,79.552417,188.786817
2024-07-12,23.647457,9.122081,32.157939,3.83,34.512692,0.0,98.604862,26.261132,72.34373,175.613899
2024-07-13,22.846904,8.7179,27.53999,3.77,25.489701,0.0,79.629672,13.136626,66.493046,154.85754
2024-07-14,21.752387,8.553355,26.082291,3.78,28.253698,0.0,82.728733,13.502165,69.226567,157.648298
2024-07-15,23.24374,9.278081,32.581221,3.85,32.632239,0.0,100.280405,23.42893,76.851475,178.436756
2024-07-16,23.623648,8.987809,32.876411,3.83,29.908787,0.0,97.296036,17.64866,79.647376,178.874032
2024-07-17,23.30244,9.456808,32.96532,3.95,38.097324,0.0,101.651558,20.601577,81.049982,188.821874
2024-07-18,23.315058,9.952535,33.013139,4.04,38.374142,0.0,104.853973,28.419462,76.434512,185.129385
2024-07-19,22.848622,10.022353,31.913194,3.64,36.960689,0.0,95.041783,27.375687,67.666096,173.050955
2024-07-20,21.663532,10.047081,27.166899,3.47,31.971967,0.0,76.703111,15.613469,61.089642,155.409121
2024-07-21,21.73035,10.078626,25.612119,3.35,33.889419,0.0,80.169681,15.844234,64.325447,158.985961
2024-07-22,22.736822,9.778354,32.538639,2.73,33.674329,0.0,98.41748,24.286057,74.131423,175.589566
2024-07-23,22.61564,9.931717,33.126848,2.5,34.630146,0.0,97.960489,24.977866,72.982623,175.786974
2024-07-24,22.801022,9.78399,32.986148,3.21,35.750327,0.0,100.17826,22.405517,77.772742,182.304228
2024-07-25,22.54044,9.688899,33.018802,3.64,33.080875,0.0,98.315853,26.480746,71.835106,173.804123
2024-07-26,22.076332,9.850808,32.296439,3.62,39.085687,0.0,98.201562,24.954596,73.246966,180.176232
2024-07-27,20.489861,9.259172,27.772944,3.57,36.680871,0.0,82.626124,27.356295,55.269828,153.042676
2024-07-28,20.188979,8.572264,25.551792,3.67,31.99324,0.0,77.009275,15.323559,61.685716,151.66199
2024-07-29,21.149151,8.344446,30.762795,3.65,36.071963,0.0,94.495493,20.800829,73.694664,173.673018
2024-07-30,21.173969,8.736991,30.779614,4.42,38.860142,0.0,97.447408,25.718156,71.729252,175.699967
2024-07-31,20.944269,9.246809,30.398141,5.01,38.31196,0.0,96.578282,29.191263,67.387019,171.298198
2024-08-01,20.994369,9.1439,30.497505,5.11,43.236592,0.0,101.129368,29.310524,71.818844,180.801209
2024-08-02,20.599315,8.8499,28.575234,3.9,39.350596,0.0,96.209228,27.081414,69.127814,170.402859
2024-08-03,18.913053,9.018809,24.813865,3.91,32.823511,0.0,77.286875,16.367333,60.919541,150.39878
2024-08-04,18.434354,8.747718,22.714767,3.68,31.861331,0.0,79.110573,13.630152,65.48042,150.91859
2024-08-05,18.634344,8.746173,25.518664,3.7,39.730141,0.0,101.271922,25.52666,75.745263,172.074585
2024-08-06,18.623035,8.657991,25.514664,3.6,41.166685,0.0,99.044988,28.466972,70.578016,168.140392
2024-08-07,18.407517,9.039718,24.953065,3.3,40.59014,0.0,101.048568,27.007239,74.041329,170.331769
2024-08-08,18.36059,9.121809,22.915549,3.58,34.179419,0.0,96.964172,24.942476,72.021696,160.179063
2024-08-09,18.256127,9.551899,21.572614,2.97,28.284516,0.0,87.641455,18.18097,69.460485,150.095641
2024-08-10,17.912054,9.359263,18.666772,3.35,30.520423,0.0,74.911568,12.627101,62.284467,142.092978
2024-08-11,18.047027,9.476717,16.506137,3.53,30.839695,0.0,77.340247,15.221266,62.118981,140.518558
2024-08-12,18.743535,9.715263,18.193245,3.39,34.103056,0.0,94.003557,21.010263,72.993294,157.138392
2024-08-13,19.256471,9.923899,17.717309,3.7,38.062051,0.0,92.859822,21.933322,70.9265,159.58623
2024-08-14,19.332989,9.874626,16.548292,3.64,42.069593,0.0,101.840576,28.797606,73.042971,164.508471
2024-08-15,18.693399,9.670899,13.85974,3.17,29.464424,0.0,94.27863,25.812692,68.465938,143.3244
2024-08-16,18.816962,9.786444,16.40331,2.78,40.270231,0.0,94.847638,26.388149,68.459489,156.516437
2024-08-17,18.783662,9.429081,15.539266,2.88,35.158873,0.0,78.857882,23.191378,55.666504,137.457386
2024-08-18,18.881353,9.714081,15.550548,2.87,30.643423,0.0,74.407005,13.670876,60.736129,138.395534
2024-08-19,20.076816,10.188535,19.021762,2.83,35.131236,0.0,100.804905,24.198793,76.606112,163.854461
2024-08-20,20.61786,10.31008,20.300424,2.48,31.45824,0.0,95.204283,21.632261,73.572022,158.738627
2024-08-21,21.178451,10.121717,21.277851,2.03,26.008973,0.0,95.580928,15.28332,80.297608,160.914599
2024-08-22,21.201633,10.367535,22.878122,1.95,26.371882,0.0,93.123731,15.812237,77.311494,160.080664
2024-08-23,21.217233,10.101626,22.645667,1.9,31.782058,0.0,87.011719,13.826012,73.185707,160.832291
2024-08-24,20.295288,8.999718,21.350587,2.02,26.518609,0.0,70.714845,11.778216,58.936629,138.120831
2024-08-25,20.299452,9.002172,20.176806,2.05,26.383882,0.0,79.649636,12.761876,66.88776,144.800073
2024-08-26,22.114595,9.390899,27.751753,2.44,37.253598,0.0,106.309799,27.520642,78.789157,177.740002
2024-08-27,22.16255,9.569081,29.260579,2.54,39.422323,0.0,105.034973,32.537353,72.49762,175.452153
2024-08-28,22.010232,9.1899,29.528133,3.08,42.016866,0.0,102.966121,27.124561,75.84156,181.66669
2024-08-29,22.091886,9.886717,30.545605,3.23,46.749497,0.0,112.234611,35.919318,76.315293,188.818998
2024-08-30,21.403978,10.059808,30.057269,4.02,40.950048,0.0,99.69586,38.073769,61.622091,168.113194
2024-08-31,19.811825,9.68799,26.724227,2.44,26.182518,0.0,76.279021,17.287968,58.991053,143.837613
2024-09-01,19.760634,9.626172,25.192247,2.54,27.544608,0.0,81.612915,17.602119,64.010797,148.674457
2024-09-02,21.363196,10.12008,32.21373,3.71,42.080502,0.0,107.534298,32.322102,75.212196,184.699705
2024-09-03,22.488349,10.172535,32.86703,4.29,49.072858,0.0,118.313532,43.400752,74.91278,193.803553
2024-09-04,22.632477,10.729353,33.374684,4.34,48.762768,0.0,117.273342,47.600574,69.672768,189.512049
2024-09-05,23.032085,10.840443,33.595656,3.3,29.529969,0.0,101.798022,26.707633,75.090389,175.388543
2024-09-06,22.870058,10.922898,32.813484,2.97,35.798963,0.0,98.551225,28.075738,70.475487,175.85089
2024-09-07,21.124342,10.541625,28.617334,2.88,32.755148,0.0,79.718527,19.631007,60.08752,156.005969
2024-09-08,20.855769,10.78808,26.646872,2.72,33.569056,0.0,81.766024,16.043487,65.722538,160.302315
2024-09-09,22.627777,11.391806,33.245075,2.67,33.432784,0.0,103.726238,28.637622,75.088616,178.456058
2024-09-10,24.128139,11.467715,33.600756,2.19,26.835154,0.0,99.294315,16.307703,82.986613,181.208377
2024-09-11,24.665347,11.553806,33.978265,2.62,33.867147,0.0,109.534087,20.125503,89.408584,196.093149
2024-09-12,25.09761,11.283988,34.200574,4.02,43.757682,0.0,122.14171,34.065442,88.076267,206.436122
2024-09-13,24.799038,11.253897,33.79512,3.99,36.916507,0.0,105.013628,20.427533,84.586094,195.340656
2024-09-14,23.938157,10.651171,29.296551,2.86,31.652785,0.0,89.399789,13.523981,75.875808,174.274473
2024-09-15,23.843475,10.587171,27.737644,3.0,34.7116,0.0,92.115605,13.432354,78.683251,178.563141
2024-09-16,24.94062,10.477807,34.6804,4.2,39.513232,0.0,118.501441,27.635055,90.866386,204.678445
2024-09-17,25.362728,10.304717,35.047155,2.93,36.774416,0.0,109.534087,21.522697,88.01139,198.430406
2024-09-18,26.462664,10.264353,33.875429,2.9,36.461326,0.0,106.201945,20.051813,86.150131,196.113902
2024-09-19,26.737145,10.544535,33.636002,3.17,34.799782,0.0,106.487508,18.119885,88.367623,197.255086
2024-09-20,26.858581,10.281717,32.981011,2.89,33.535693,0.0,97.977617,15.864596,82.113021,188.660023
2024-09-21,25.492701,9.585081,28.548025,2.99,34.335874,0.0,86.635492,15.045284,71.590208,172.541889
2024-09-22,25.54691,9.374627,27.042627,3.75,36.771871,0.0,90.324897,17.365052,72.959846,175.44588
2024-09-23,26.810545,10.183717,33.471265,4.28,42.68141,0.0,116.069398,30.373206,85.696192,203.12313
2024-09-24,26.813881,10.364989,33.350293,2.99,36.625235,0.0,109.574277,19.235895,90.338383,200.482781
2024-09-25,26.511936,10.521535,33.908392,3.81,35.753872,0.0,109.071905,17.980263,91.091642,201.597377
2024-09-26,27.039363,10.312535,33.982892,2.93,29.233606,0.0,104.512864,12.978096,91.534768,195.033164
2024-09-27,27.316144,10.514716,32.640121,3.02,26.511882,0.0,100.66255,11.099011,89.563539,189.566402
2024-09-28,26.679463,10.257898,28.811807,3.4,30.514968,0.0,93.41064,11.239603,82.171036,181.835173
2024-09-29,26.089209,10.25608,27.745499,2.86,28.726698,0.0,97.126536,11.322504,85.804031,181.481517
2024-09-30,26.926445,10.807898,34.350637,2.45,26.646063,0.0,117.370424,20.154591,97.215833,198.396876
2024-10-01,27.387808,10.934352,35.278763,2.68,38.682051,0.0,118.608395,17.07805,101.530345,216.49332
2024-10-02,27.66589,10.834443,34.671746,2.75,37.693052,0.0,120.125276,22.337161,97.788115,211.403246
2024-10-03,28.93947,11.026898,34.703164,3.13,33.56242,0.0,105.462145,13.923941,91.538204,202.900156
2024-10-04,28.581225,10.892898,33.726201,2.67,38.090324,0.0,115.668217,19.448237,96.219979,210.180628
2024-10-05,26.643954,10.540262,29.377797,2.4,30.307969,0.0,103.035575,15.738063,87.297512,186.567494
2024-10-06,26.367336,10.138899,27.632335,2.58,26.284791,0.0,102.78383,14.726285,88.057545,181.060906
2024-10-07,27.587608,10.423171,33.625074,3.5,33.004602,0.0,120.090039,21.719041,98.370999,206.511454
2024-10-08,27.946835,10.440716,33.889392,3.08,31.163786,0.0,114.705354,20.152167,94.553187,201.073916
2024-10-09,28.274189,10.794807,33.383847,2.7,32.171512,0.0,113.846364,16.882676,96.963688,204.288044
2024-10-10,28.279198,11.280079,33.514911,3.57,31.851694,0.0,119.712731,20.648117,99.064613,207.560495
2024-10-11,28.151898,11.77917,33.089693,3.23,37.605961,0.0,123.79759,24.073229,99.724361,213.581082
2024-10-12,26.379445,10.365171,28.654025,2.76,30.607605,0.0,100.206042,13.883218,86.322824,185.08907
2024-10-13,25.599983,10.406353,26.699918,4.27,33.242784,0.0,103.98012,12.796781,91.183338,191.402375
2024-10-14,26.735472,11.209352,33.643565,4.42,47.44086,0.0,144.509959,37.738772,106.771187,230.220437
2024-10-15,27.042463,11.06817,34.231637,2.81,35.929236,0.0,132.405736,27.791161,104.614575,215.696081
2024-10-16,26.985581,10.388898,34.543164,2.73,27.298972,0.0,126.177433,25.146092,101.031341,202.977957
2024-10-17,27.255835,10.320626,34.11401,2.68,40.401958,0.0,125.054916,27.602089,97.452827,212.225257
2024-10-18,27.728599,10.057535,33.34552,2.72,42.748228,0.0,124.232062,29.898586,94.333476,210.933358
2024-10-19,26.049218,9.330172,29.139988,2.81,28.379516,0.0,101.148132,18.452943,82.695189,178.404083
2024-10-20,25.115374,9.458899,27.223426,2.81,23.115522,0.0,98.670834,14.235183,84.435651,172.158873
2024-10-21,26.5251,9.721717,34.453192,3.11,37.347416,0.0,126.614033,29.744905,96.869128,208.026552
2024-10-22,27.454372,10.034717,35.041927,4.53,39.105232,0.0,129.238348,29.490385,99.747963,215.914211
2024-10-23,28.090407,10.228171,36.880753,3.9,44.283409,0.0,142.025717,38.030622,103.995095,227.377835
2024-10-24,27.518862,10.275353,34.468519,3.18,35.690963,0.0,132.592317,27.16383,105.428488,216.562185
2024-10-25,26.673436,10.301626,33.617883,5.17,43.772046,0.0,132.489054,35.965859,96.523195,216.058186
2024-10-26,26.199991,9.539354,29.299224,3.41,33.607965,0.0,110.013532,21.119828,88.893704,190.950238
2024-10-27,25.070556,9.312354,27.893226,3.19,32.940602,0.0,108.304542,19.1879,89.116643,187.52338
2024-10-28,26.817354,10.305444,33.613402,3.38,38.110415,0.0,131.691509,32.850534,98.840975,211.06759
2024-10-29,26.858154,9.982626,34.127983,4.71,51.38431,0.0,144.672568,46.472929,98.199639,225.262712
2024-10-30,27.315463,9.741354,33.95831,4.98,50.41013,0.0,141.852544,47.237944,94.6146,221.019856
2024-10-31,27.957735,10.043899,31.737958,3.34,33.711147,0.0,132.0693,36.003673,96.065627,202.856365
2024-11-01,27.493699,10.157535,24.996101,4.0,35.607054,0.0,114.974345,24.660322,90.314022,192.568411
2024-11-02,27.217526,10.394171,25.631046,4.18,42.754683,0.0,123.920981,26.786655,97.134326,207.311752
2024-11-03,27.586117,10.697353,24.938574,4.03,41.251048,0.0,126.746141,24.730133,102.016008,210.5191
2024-11-04,30.248441,11.492624,33.467611,4.38,58.146031,0.0,170.18356,52.028253,118.155308,255.890015
2024-11-05,30.134887,11.838806,34.559255,4.87,63.928116,0.0,178.827678,58.526512,120.301166,265.63223
2024-11-06,31.038559,12.129806,35.732445,4.64,65.222387,0.0,186.369607,70.290669,116.078938,264.842134
2024-11-07,31.400613,12.063442,36.273281,3.27,66.128386,0.0,186.52137,70.300365,116.221005,265.356727
2024-11-08,31.828512,11.73017,34.330128,5.13,62.78239,0.0,170.024751,63.34397,106.680782,252.481981
2024-11-09,29.97126,11.036807,29.697915,6.04,57.071214,0.0,148.909028,48.67586,100.233167,234.050362
2024-11-10,29.13017,10.699353,27.670935,4.78,53.356581,0.0,148.407137,46.064728,102.34241,227.979448
2024-11-11,30.163041,11.077534,35.366454,5.07,44.542318,0.0,180.792667,60.503042,120.289626,246.508973
2024-11-12,31.795876,11.307806,35.78599,6.14,62.090027,0.0,191.017648,69.874226,121.143422,268.263121
2024-11-13,32.858639,11.268625,36.20119,5.83,57.720667,0.0,187.56866,72.068916,115.499745,259.378865
2024-11-14,32.54893,11.438352,36.305399,5.82,58.21194,0.0,179.55955,64.10753,115.452021,259.776641
2024-11-15,32.95562,11.643806,35.396136,4.11,47.840132,0.0,171.646877,60.395416,111.251461,243.197156
2024-11-16,31.442577,10.791716,30.15236,2.98,30.843423,0.0,139.318247,37.144892,102.173354,208.383429
2024-11-17,30.934386,10.527171,27.771717,3.05,29.737969,0.0,136.975967,26.850164,110.125803,212.147046
2024-11-18,32.687566,10.861625,35.012964,5.27,45.803134,0.0,171.921976,41.233211,130.688766,260.324055
2024-11-19,33.198793,11.358534,35.341054,4.31,48.444404,0.0,177.997207,51.708285,126.288922,258.941707
2024-11-20,35.477354,11.925079,35.288973,3.42,45.188771,0.0,179.209033,40.291729,138.917304,270.21748
2024-11-21,36.809889,11.946897,35.868554,4.45,50.810038,0.0,196.785805,58.163397,138.622409,278.507786
2024-11-22,36.168935,12.341442,35.401072,4.9,39.824777,0.0,178.29247,42.743363,135.549107,264.185334
2024-11-23,31.640249,11.443806,30.18876,3.58,27.051608,0.0,145.355722,30.74941,114.606312,218.510735
2024-11-24,29.74166,10.714625,28.623225,3.79,25.052974,0.0,119.205731,18.934834,100.270897,198.193381
2024-11-25,32.056385,11.311079,36.238962,3.85,31.679694,0.0,149.448327,34.66514,114.783187,229.919308
2024-11-26,32.43723,11.394715,36.30579,5.62,42.837592,0.0,169.530579,48.7384,120.792179,249.387506
2024-11-27,31.598085,11.580897,35.717999,5.69,34.852418,0.0,162.056687,43.688723,118.367964,237.807364
2024-11-28,33.054648,11.356079,34.728691,6.47,45.741316,0.0,175.567345,45.501875,130.065471,261.416205
2024-11-29,34.204846,10.828625,30.019242,5.41,48.114314,0.0,184.245982,58.297202,125.94878,254.525807
2024-11-30,32.535639,10.916443,28.707416,5.46,32.876148,0.0,154.780358,35.469908,119.31045,229.806096
2024-12-01,31.009595,11.314534,27.439926,5.25,27.430426,0.0,157.7113,32.322586,125.388714,227.833195
2024-12-02,33.387165,11.505897,35.240754,5.57,39.302141,0.0,182.292666,51.448432,130.844234,255.850192
2024-12-03,34.46761,11.412897,35.427263,6.87,55.425306,0.0,194.960571,64.732437,130.228134,273.83121
2024-12-04,35.203364,11.74217,36.156235,6.55,55.128761,0.0,199.71942,72.073279,127.646142,272.426671
2024-12-05,34.583501,11.455988,36.618835,5.13,33.786329,0.0,177.292635,46.610128,130.682507,252.257159
2024-12-06,33.45332,11.84426,34.969982,5.23,36.776507,0.0,161.590433,34.170644,127.419789,249.693858
2024-12-07,31.546013,11.51717,28.754607,5.06,28.059244,0.0,138.210066,25.853415,112.356651,217.293684
2024-12-08,31.85584,11.354625,26.677691,5.14,31.244513,0.0,149.031409,33.279097,115.752312,222.02498
2024-12-09,35.234845,11.934533,35.1501,5.56,39.202232,0.0,181.42333,43.71878,137.70455,264.78626
2024-12-10,35.426363,11.879897,35.3847,6.8,61.550754,0.0,207.800758,65.867839,141.932919,292.974633
2024-12-11,36.809962,12.437987,35.427209,8.11,65.606114,0.0,220.492463,84.001298,136.491164,294.882436
2024-12-12,37.990397,12.887714,35.950245,8.11,64.706933,0.0,222.929224,84.206853,138.72237,298.367659
2024-12-13,38.415833,12.988168,34.426219,7.25,59.358848,0.0,208.254621,78.951136,129.303484,281.742552
2024-12-14,33.773129,12.776259,28.927588,5.38,34.343146,0.0,161.425124,36.784686,124.640438,239.840561
2024-12-15,32.368276,12.339896,27.476344,6.25,27.836698,0.0,141.450054,24.51973,116.930323,223.201538
2024-12-16,33.049893,12.361714,33.069584,5.62,29.215515,0.0,156.439038,31.722404,124.716634,238.033341
2024-12-17,33.343629,12.630805,33.479556,5.75,37.958052,0.0,162.90214,45.390856,117.511285,240.673327
2024-12-18,31.102113,11.908806,31.709385,4.51,26.427518,0.0,143.005806,32.135938,110.869868,216.527691
2024-12-19,32.01883,12.419533,29.892796,3.53,30.441423,0.0,142.733161,27.58609,115.147071,223.449653
2024-12-20,32.257394,11.685715,27.169272,3.76,31.216877,0.0,147.89451,31.813546,116.080964,222.170222
2024-12-21,29.421151,11.044261,21.942795,3.24,26.949154,0.0,119.859076,17.647205,102.211871,194.809233
2024-12-22,29.853805,11.214897,19.606998,3.51,28.076335,0.0,124.524698,16.783292,107.741407,200.003442
2024-12-23,29.511051,11.00817,19.272344,3.82,33.031329,0.0,140.1234,25.749668,114.373732,211.016627
2024-12-24,26.425427,9.366263,16.167965,3.66,40.078777,0.0,133.902043,30.087658,103.814385,199.512817
2024-12-25,25.662683,9.474445,13.911495,3.92,33.221966,0.0,128.87923,26.225741,102.653489,188.844076
2024-12-26,28.696134,10.45108,15.270711,3.84,45.063862,0.0,142.801443,37.196766,105.604677,208.926465
2024-12-27,29.497779,11.20417,18.000345,3.88,56.067033,0.0,165.352729,55.939619,109.41311,228.062436
2024-12-28,29.280488,10.717898,16.423856,3.92,52.328037,0.0,160.031752,53.560221,106.471532,219.14181
2024-12-29,28.994697,10.065535,15.437466,3.61,36.89878,0.0,156.460456,44.273392,112.187065,207.193543
2024-12-30,29.768624,9.377354,17.386427,3.93,29.792242,0.0,164.922847,48.498908,116.423939,206.678586
2024-12-31,27.96058,9.0019,15.769402,3.6,30.21006,0.0,149.017946,42.821416,106.19653,192.738472
