Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Ireland,Total,Industrial,LDZ,Gas_to_Power,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,LNG_Belgium,LNG_France,LNG_Germany,LNG_Netherlands,LNG_GB,LNG_Italy,Austria_Production,Germany_Production,GB_Production,Netherlands_Production,Italy_Production,Austria_Hungary_Export,Total_LNG_Imports,Total_Pipeline_Imports,Total_Domestic_Production,Total_Supply
2017-11-16,198.43,57.9,270.9,120.83,252.3,39.45,342.0,16.0,3.18,11.7,1312.68,338.02,747.62,221.86,127.31,159.32,326.96,62.53,13.51,-9.1,2.08,48.14,2.17,15.64,0.0,0.4,12.68,18.5,3.0,13.39,125.56,130.17,14.14,-10.87,49.4,780.13,286.26,1115.79
2017-11-17,189.05,59.12,263.32,121.29,278.38,35.33,330.11,14.52,3.03,12.62,1306.77,328.92,771.06,202.44,127.95,159.47,328.76,62.53,12.2,-7.72,1.33,50.37,8.82,17.13,0.0,0.39,12.17,21.47,2.97,13.55,123.38,135.01,14.33,-10.84,59.99,794.87,289.24,1144.09
2017-11-18,182.92,58.12,231.61,109.62,259.76,28.18,301.08,13.39,3.0,11.78,1199.48,281.87,735.8,178.79,124.11,159.52,321.2,60.86,12.24,-6.63,1.66,50.41,4.13,14.98,0.0,0.39,12.65,15.96,3.02,13.11,117.19,125.72,14.46,-10.84,48.11,771.48,273.49,1093.07
2017-11-19,182.08,60.9,227.91,106.86,272.82,27.45,303.58,13.71,2.81,8.98,1207.09,283.08,737.64,183.34,124.95,159.39,313.0,63.52,10.72,-6.48,2.32,50.08,5.75,15.0,0.0,0.4,12.17,15.96,3.0,12.91,114.69,128.46,14.43,-10.83,49.27,766.76,273.5,1089.53
2017-11-20,196.04,65.85,281.0,132.18,261.04,32.97,347.21,15.31,3.05,8.4,1343.05,339.51,781.44,217.35,121.31,159.79,312.66,62.64,11.22,-10.5,3.1,52.12,2.0,24.07,0.0,0.4,12.88,21.64,2.98,12.92,103.87,128.97,14.38,-10.86,60.99,773.33,263.12,1097.44
2017-11-21,185.44,59.69,281.71,112.44,229.09,32.75,325.72,13.57,2.92,8.28,1251.61,324.85,705.9,216.87,119.98,159.22,315.84,63.01,11.21,-10.31,1.07,49.32,2.02,23.1,0.0,0.39,13.54,21.48,2.87,13.11,105.41,116.42,14.34,-10.85,60.53,769.86,252.15,1082.55
2017-11-22,167.46,55.84,281.75,103.33,217.17,34.33,295.8,13.04,2.52,9.83,1181.09,311.62,662.58,202.93,122.54,159.49,305.23,63.55,12.2,-8.79,0.36,54.54,2.02,20.22,0.0,0.38,11.53,21.47,2.9,13.31,113.26,117.08,14.23,-10.86,55.62,764.73,260.78,1081.13
2017-11-23,153.0,55.81,274.13,108.7,245.72,35.33,271.97,13.52,2.52,14.28,1174.98,311.81,660.41,198.93,118.6,159.42,316.71,63.05,12.2,-10.32,2.68,41.2,2.01,16.96,0.0,0.39,11.83,14.95,3.01,13.07,116.34,122.51,14.4,-10.79,46.15,749.7,269.33,1065.18
2017-11-24,158.92,58.41,271.4,126.52,287.15,31.17,274.89,11.94,2.59,12.97,1235.97,321.15,695.47,214.29,119.03,159.36,329.82,63.04,9.9,-9.63,1.73,44.05,2.03,12.83,0.0,0.46,8.26,8.98,3.04,12.85,121.24,121.42,14.35,-10.82,32.56,749.86,272.9,1055.32
2017-11-25,174.9,59.61,225.38,133.39,268.07,26.96,281.27,12.63,2.73,10.18,1195.12,299.61,739.91,150.95,117.93,159.58,343.14,63.03,8.2,-7.29,2.05,49.13,2.01,15.44,0.0,0.49,8.42,5.98,3.0,13.0,123.65,117.62,14.4,-9.05,32.34,768.11,271.67,1072.12
2017-11-26,189.88,59.97,218.58,125.49,262.13,27.93,302.75,14.58,2.74,7.85,1211.9,294.92,780.83,132.81,125.99,159.38,335.06,63.49,10.2,-7.7,1.96,41.66,2.02,21.52,0.0,0.48,8.95,5.98,3.03,13.35,120.75,119.9,14.4,-9.77,38.95,768.99,271.44,1079.39
2017-11-27,205.32,66.85,292.58,133.96,278.94,39.21,343.53,15.94,3.21,9.12,1388.66,337.11,864.56,182.71,121.49,159.48,340.57,63.93,12.16,-8.84,1.8,36.88,2.02,24.48,0.0,0.48,9.68,17.48,2.97,12.95,125.86,121.18,14.33,-9.55,54.15,781.62,277.29,1113.06
2017-11-28,209.07,70.24,316.19,143.04,301.53,38.97,355.01,15.28,3.18,9.97,1462.48,347.74,896.66,212.85,116.11,157.71,342.99,64.12,15.03,-10.62,1.76,40.62,2.02,19.36,0.0,0.59,9.8,21.5,2.95,13.03,125.79,130.76,14.24,-10.49,53.26,780.99,286.77,1121.02
2017-11-29,221.46,74.23,312.49,156.26,326.49,37.29,390.64,16.05,3.35,11.95,1550.21,363.96,951.65,229.13,119.82,161.15,345.58,64.86,12.21,-10.08,0.96,38.22,5.01,13.74,0.0,0.6,5.05,21.48,2.48,13.41,125.8,135.3,14.46,-10.81,45.88,778.6,291.45,1115.93
2017-11-30,232.82,76.01,309.48,159.75,341.45,40.46,404.93,16.56,3.55,12.19,1597.2,362.95,998.67,230.3,128.73,159.46,343.47,65.91,13.03,-10.27,0.87,38.16,5.8,21.86,0.0,0.57,7.13,17.49,2.99,13.44,111.52,132.22,14.29,-10.74,52.85,792.19,274.46,1119.5
2017-12-01,232.68,76.9,323.3,162.79,342.05,39.07,412.0,17.3,3.4,14.9,1624.39,359.63,1019.33,240.82,121.03,159.83,342.84,63.94,15.5,-10.23,0.71,47.29,1.93,25.34,0.0,0.64,5.7,19.96,2.96,13.45,122.85,145.14,14.22,-10.67,53.58,794.49,298.62,1146.68
2017-12-02,231.7,78.2,290.12,159.03,294.01,34.81,388.91,16.6,3.39,10.22,1506.99,332.46,974.19,196.85,125.4,159.31,346.82,64.43,11.18,-10.12,0.84,53.9,1.94,20.2,0.0,0.38,5.07,5.99,2.98,13.6,107.86,150.84,14.23,-10.71,33.58,785.34,289.51,1108.43
2017-12-03,227.83,75.09,285.8,144.04,268.27,33.74,379.54,16.17,3.42,9.39,1443.31,326.55,921.47,191.79,124.74,159.49,347.59,64.27,12.19,-11.5,0.9,55.96,2.02,18.72,0.0,0.37,5.04,5.99,2.97,13.59,122.39,145.01,14.16,-10.71,32.14,785.77,298.13,1116.03
2017-12-04,228.1,72.95,342.63,138.65,286.21,40.45,386.6,17.04,3.65,11.88,1528.15,354.25,943.66,225.3,123.46,159.45,349.54,64.07,12.19,-10.52,0.3,52.71,2.01,27.83,0.0,0.39,5.87,13.07,2.92,13.24,109.62,146.57,14.14,-10.69,49.17,800.37,286.49,1136.03
2017-12-05,224.21,70.82,341.85,136.72,275.1,39.69,367.22,16.31,3.58,7.77,1483.25,346.57,912.95,218.6,118.75,159.42,351.47,64.08,12.18,-10.48,0.82,40.61,2.01,27.37,0.0,0.39,6.61,13.47,2.97,13.39,108.86,143.51,14.24,-10.39,49.84,786.68,282.97,1119.49
2017-12-06,229.67,69.68,334.46,129.37,252.56,38.34,354.54,17.62,3.13,4.99,1434.35,340.78,882.27,206.71,117.77,159.76,340.5,63.68,11.02,-9.63,1.13,35.88,2.02,23.63,0.0,0.37,5.96,13.49,3.0,13.27,122.6,143.59,14.16,-10.48,45.47,765.59,296.61,1107.67
2017-12-07,222.04,72.81,318.93,145.19,261.54,39.84,345.93,16.35,3.42,6.85,1432.9,337.98,896.0,194.2,122.85,159.36,318.56,63.95,11.01,-10.0,0.83,43.86,2.0,19.03,0.0,0.39,8.54,5.98,3.05,13.29,96.64,147.29,14.13,-10.56,35.95,746.37,274.4,1056.72
2017-12-08,226.25,72.76,266.35,158.8,317.97,35.43,358.25,16.03,3.5,11.7,1467.04,337.89,953.59,170.74,115.55,159.39,342.36,62.08,11.52,-9.9,1.04,45.77,2.0,22.18,0.0,0.38,8.38,5.98,3.08,13.25,101.39,147.18,14.36,-10.56,38.93,766.74,279.26,1084.93
2017-12-09,222.49,70.32,271.22,151.14,338.46,31.22,357.98,17.35,3.71,11.07,1474.94,320.3,971.54,179.08,117.47,159.51,341.33,62.62,9.5,-9.74,1.3,51.99,2.01,21.29,0.0,0.4,5.73,5.99,3.05,13.87,94.3,146.0,14.21,-10.56,35.42,769.38,271.43,1076.23
2017-12-10,191.0,67.26,285.52,160.27,340.59,32.35,365.98,16.06,3.11,14.29,1476.44,321.05,987.79,163.87,118.42,159.4,338.83,63.25,8.51,-9.78,1.55,53.39,1.99,21.23,0.0,0.39,9.95,5.98,3.02,13.86,90.08,146.4,14.17,-10.5,39.53,773.1,267.52,1080.15
2017-12-11,212.33,81.1,324.48,180.19,372.69,31.13,391.61,15.26,3.33,13.13,1625.25,356.28,1054.86,209.08,119.85,156.71,337.93,63.78,12.18,-10.18,2.96,49.88,2.02,27.69,0.0,0.45,22.66,18.96,2.95,13.47,78.2,154.39,14.04,-10.49,71.78,804.9,263.04,1139.73
2017-12-12,229.86,80.85,306.78,172.67,365.21,35.17,393.7,15.72,3.59,12.24,1615.79,363.58,1040.21,206.62,49.52,159.5,249.48,74.06,13.17,-11.8,3.98,56.52,4.17,31.43,0.0,0.39,26.59,20.43,2.96,13.49,70.89,153.19,14.09,-2.23,83.01,677.45,254.62,1015.08
2017-12-13,216.46,75.7,295.17,161.82,323.14,37.0,382.41,17.08,3.53,9.08,1521.39,353.2,992.82,171.28,92.02,161.84,238.22,65.65,8.03,-10.23,2.93,59.18,2.03,27.24,0.0,0.43,17.13,23.01,2.8,13.32,68.07,147.17,14.09,-2.78,69.84,687.48,245.46,1002.78
2017-12-14,210.36,76.15,299.41,161.48,336.02,37.14,376.6,15.79,3.49,9.2,1525.64,356.6,972.86,192.42,114.26,160.42,335.95,66.22,12.18,-10.98,1.03,58.07,1.96,20.46,0.0,0.53,9.97,20.5,2.99,13.22,66.92,147.08,14.05,-10.49,53.42,790.58,244.26,1088.27
2017-12-15,215.67,74.03,304.77,159.68,338.65,33.77,386.68,15.69,2.96,10.66,1542.56,351.97,974.88,211.33,119.22,159.96,339.36,64.2,9.51,-10.21,0.22,57.45,2.0,25.62,0.0,0.79,8.39,21.5,3.01,13.23,71.39,145.21,14.04,-10.56,58.3,798.0,246.88,1103.18
2017-12-16,208.1,66.93,280.78,146.01,340.75,30.57,360.47,16.13,1.38,10.08,1461.21,318.04,954.67,185.66,119.62,159.21,340.33,64.75,8.52,-9.93,0.0,57.84,2.03,29.15,0.0,0.37,8.39,15.81,2.98,13.5,75.15,148.67,14.02,-10.21,55.75,796.09,254.31,1106.15
2017-12-17,208.71,66.27,267.94,128.33,303.41,32.1,365.43,16.71,3.28,8.95,1401.12,311.74,936.28,150.02,119.33,159.21,328.46,65.08,5.01,-10.1,0.0,57.21,2.03,28.5,0.0,0.3,8.39,15.7,2.96,13.44,72.99,136.56,14.0,-10.51,54.93,779.12,239.95,1074.0
2017-12-18,223.03,70.63,345.15,152.92,336.71,40.16,410.43,16.74,3.36,11.63,1610.76,364.95,1010.44,231.07,120.34,157.52,346.05,65.05,8.18,-10.0,0.86,47.89,2.02,24.5,0.0,0.38,10.81,21.89,2.99,13.4,68.23,145.88,13.88,-10.52,59.6,795.49,244.38,1099.47
2017-12-19,229.03,71.32,354.47,151.99,324.38,42.2,408.65,17.3,3.2,7.62,1610.16,365.5,1005.2,234.88,120.65,159.27,344.68,63.84,10.52,-10.58,0.17,45.7,1.99,22.47,0.0,0.32,6.71,21.87,2.96,13.81,68.29,145.52,13.92,-10.53,53.35,787.59,244.49,1085.43
2017-12-20,214.88,66.72,354.29,139.46,289.73,40.21,386.52,15.99,3.06,14.34,1525.2,348.85,936.83,234.61,118.53,159.91,344.71,63.66,12.5,-10.63,0.71,46.74,1.96,23.39,0.0,2.18,5.04,21.9,2.96,13.52,66.86,143.15,13.9,-10.95,54.48,790.61,240.38,1085.47
2017-12-21,193.27,60.83,340.84,133.9,270.76,35.71,347.5,15.76,2.73,9.49,1410.78,334.63,862.12,209.08,105.86,159.21,329.95,63.1,12.21,-10.74,0.59,47.66,1.99,23.36,0.0,0.49,5.04,21.9,2.99,13.33,71.24,146.07,14.08,-10.55,52.78,760.61,247.71,1061.11
2017-12-22,176.27,56.05,312.72,129.21,251.43,31.17,313.4,13.81,2.54,6.48,1293.07,311.83,803.25,173.46,104.28,159.55,336.99,63.77,11.02,-11.97,0.0,48.95,1.99,24.2,0.0,0.36,5.04,19.79,3.01,13.73,69.01,145.41,14.07,-10.57,51.38,763.98,245.22,1060.58
2017-12-23,160.87,48.34,265.74,109.53,218.96,24.7,269.5,13.01,2.32,3.42,1116.38,260.25,726.48,126.47,97.55,159.29,333.99,65.21,11.03,-12.24,0.94,54.92,2.0,23.02,0.0,0.77,5.04,15.18,3.01,13.14,68.38,140.23,13.92,-10.59,46.01,756.68,238.68,1041.37
2017-12-24,155.58,46.28,243.87,105.41,204.06,22.92,249.07,13.28,2.1,3.7,1046.27,239.4,694.8,108.9,90.69,159.52,334.44,65.2,11.01,-11.48,0.01,58.1,2.01,18.72,0.0,0.69,5.04,17.47,2.99,13.45,69.15,143.02,13.79,-10.54,43.93,751.42,242.4,1037.74
2017-12-25,160.41,47.78,224.28,110.14,205.84,25.7,261.79,14.76,2.5,6.21,1059.42,246.5,712.13,97.84,91.17,159.5,333.52,64.05,11.0,-12.48,0.75,59.55,2.01,18.65,0.0,0.88,5.04,15.97,2.98,13.56,72.77,145.73,13.75,-10.49,42.55,749.61,248.78,1040.95
2017-12-26,168.53,54.56,227.43,119.1,250.37,27.29,274.13,14.36,2.52,6.77,1145.05,256.23,775.99,109.38,97.71,159.46,333.58,63.28,8.52,-12.19,1.11,60.94,2.01,21.78,0.0,0.48,5.04,15.99,2.99,13.84,78.24,153.56,13.86,-10.36,45.29,757.69,262.48,1065.46
2017-12-27,187.35,56.18,250.03,139.47,300.73,28.27,312.97,14.75,2.72,11.01,1303.47,291.25,882.97,125.67,94.55,159.53,335.78,63.1,11.01,-10.0,1.45,57.38,1.98,34.95,0.0,1.91,5.04,17.01,2.95,13.59,82.39,147.42,13.88,-10.37,60.89,773.69,260.23,1094.81
2017-12-28,206.14,62.28,257.77,142.85,325.22,29.55,335.21,16.44,2.97,11.87,1390.31,290.85,944.08,151.68,96.24,159.52,336.31,62.64,11.0,-12.71,0.66,58.78,1.97,24.49,0.0,2.7,5.04,17.01,2.96,13.37,93.23,142.17,13.88,-10.21,51.21,763.65,265.61,1080.47
2017-12-29,187.71,61.52,261.46,147.67,308.08,31.77,344.53,16.18,3.01,8.5,1370.44,286.52,946.74,133.82,100.57,159.43,334.52,62.44,11.49,-11.79,1.19,61.36,2.02,24.54,0.0,0.39,5.04,18.55,2.97,13.43,82.02,145.09,13.89,-10.55,50.54,769.74,257.4,1077.67
2017-12-30,139.16,47.98,247.72,111.02,245.43,27.37,300.05,12.34,2.35,6.74,1140.17,249.49,777.71,109.65,98.77,159.63,336.91,64.27,8.61,-11.1,2.45,54.37,2.06,22.23,0.0,0.71,5.04,24.68,2.98,13.41,88.23,140.25,13.92,-10.53,54.73,768.64,258.79,1082.15
2017-12-31,134.8,44.11,236.02,101.08,225.79,23.01,250.87,10.42,2.07,6.11,1034.3,230.97,708.98,90.88,91.02,159.53,333.78,65.15,10.01,-10.92,2.61,60.52,2.04,22.16,0.0,0.48,5.04,18.1,3.01,13.53,91.02,129.04,13.94,-8.99,47.81,759.52,250.54,1057.87
2018-01-01,153.04,50.37,223.62,110.14,257.94,25.58,261.18,11.93,2.57,6.48,1102.86,241.77,756.5,101.49,103.6,159.28,332.93,63.8,10.01,-11.81,5.96,62.85,1.95,18.72,0.0,0.36,5.04,7.95,2.95,16.6,98.05,139.6,13.82,-9.73,34.02,760.62,271.02,1065.67
2018-01-02,163.02,57.65,252.99,124.38,293.02,29.61,301.76,13.32,2.85,6.58,1245.16,283.17,812.64,145.65,102.58,159.65,336.68,62.53,11.47,-10.74,4.76,58.66,2.0,20.51,0.0,0.36,5.04,18.7,2.87,16.27,104.82,139.34,13.85,-10.16,46.61,772.2,277.15,1095.97
2018-01-03,158.62,57.78,265.64,129.09,293.25,31.25,300.9,12.56,2.96,8.55,1260.59,293.77,816.94,146.35,99.04,159.15,344.76,63.44,12.16,-10.37,4.99,58.63,2.02,20.1,0.0,0.44,5.04,21.9,2.86,16.01,112.5,134.8,13.84,-11.41,49.51,781.31,280.01,1110.82
2018-01-04,149.78,57.21,254.65,123.71,301.84,30.39,303.65,12.09,2.91,0.0,1236.24,293.7,774.75,164.61,91.9,159.42,342.04,67.77,10.5,-8.65,4.68,62.23,2.05,19.58,0.0,0.46,5.14,21.9,2.79,16.3,110.44,145.14,13.75,-11.46,49.13,779.02,288.42,1116.56
2018-01-05,156.07,56.91,253.99,127.76,317.41,30.47,298.53,11.27,2.95,11.56,1266.93,290.04,800.41,172.27,90.29,159.58,340.51,66.94,11.49,-10.79,4.97,60.47,2.87,14.7,0.0,0.41,5.05,21.89,2.83,16.43,108.95,147.13,13.81,-11.51,44.91,768.38,289.15,1102.44
2018-01-06,153.21,55.02,212.92,126.46,313.68,27.57,292.04,11.48,2.9,10.49,1205.77,272.03,795.32,135.06,73.91,158.21,347.08,62.1,11.0,-10.63,4.99,61.7,9.7,13.66,0.0,0.39,5.04,17.69,2.84,16.32,107.81,153.57,13.82,-10.45,46.49,754.86,294.37,1095.71
2018-01-07,164.87,62.43,211.31,140.54,325.1,26.53,321.24,11.54,2.82,14.95,1281.32,285.43,862.39,130.02,73.88,159.5,342.23,60.2,11.48,-10.66,4.99,63.53,2.04,13.61,0.0,0.4,5.04,19.7,2.83,15.62,98.11,153.63,13.99,-10.43,40.79,745.93,284.17,1070.89
2018-01-08,192.16,72.52,255.74,164.49,358.07,33.24,368.04,13.46,3.15,12.22,1473.08,329.05,942.91,195.94,64.51,159.45,349.62,65.93,12.16,-11.64,4.97,63.04,2.0,20.15,0.0,0.4,5.04,21.89,2.85,15.17,89.94,158.67,13.96,-11.01,49.48,757.52,280.6,1087.59
2018-01-09,192.12,70.57,253.83,157.54,339.7,30.2,365.05,13.95,3.13,10.79,1436.88,329.77,893.87,208.27,60.01,159.66,348.18,68.51,12.19,-10.82,4.97,60.71,2.06,18.78,0.0,0.4,5.09,21.9,2.81,16.14,103.11,156.36,13.93,-9.93,48.23,751.64,292.35,1092.23
2018-01-10,188.94,65.78,262.16,139.54,321.26,32.81,361.0,15.13,3.1,13.85,1403.58,324.15,849.99,223.88,59.72,159.31,343.24,68.48,12.71,-10.99,4.93,55.09,1.98,18.73,0.0,0.52,5.03,21.9,2.75,16.21,107.31,147.5,13.94,-10.87,48.16,740.66,287.71,1076.54
2018-01-11,196.83,65.62,274.42,140.8,335.59,33.49,372.74,14.64,2.95,12.25,1449.32,323.91,874.51,244.85,61.93,159.9,342.52,68.01,4.02,-11.07,4.98,55.3,1.98,17.35,0.0,0.39,5.04,21.88,2.72,16.2,110.29,160.87,13.94,-10.26,46.64,732.22,304.01,1082.87
2018-01-12,200.19,64.73,278.3,142.28,311.41,32.96,364.84,15.16,3.16,6.57,1419.6,319.51,873.09,221.59,60.87,158.99,344.57,67.07,5.01,-12.14,4.88,57.18,1.91,17.33,0.0,0.39,5.03,19.89,2.73,16.46,112.15,156.72,13.91,-6.68,44.55,730.98,301.97,1077.51
2018-01-13,183.63,61.0,244.04,134.29,291.55,32.0,344.41,14.1,3.14,8.13,1316.29,294.67,862.62,154.49,58.92,159.8,344.78,67.42,4.01,-11.14,4.49,52.21,1.96,13.34,0.0,0.39,8.09,8.2,2.76,16.51,118.18,140.48,13.93,-6.19,31.98,712.48,291.86,1036.32
2018-01-14,183.14,61.29,245.04,138.66,285.74,33.66,367.21,15.49,3.09,5.56,1338.88,296.85,897.87,140.13,60.13,159.33,344.04,66.92,2.0,-10.89,4.38,46.82,2.01,24.24,0.0,0.39,8.36,6.3,2.74,16.4,119.23,142.57,13.98,-6.19,41.3,714.04,294.92,1050.25
2018-01-15,196.3,68.45,306.38,146.38,288.45,41.18,382.17,15.99,3.4,7.12,1455.82,327.9,944.55,179.69,73.74,159.84,347.95,67.24,5.01,-11.53,4.97,37.1,2.03,21.32,0.0,0.39,8.34,21.48,2.75,15.55,116.7,145.82,13.99,-6.68,53.56,737.88,294.8,1086.24
2018-01-16,181.56,65.5,292.13,145.61,317.32,40.16,369.04,13.63,3.5,12.77,1441.21,327.56,950.65,158.86,65.21,155.59,345.15,65.26,3.01,-10.83,4.34,43.31,1.99,16.73,0.0,0.39,7.81,18.38,2.76,13.87,124.1,143.64,13.96,-6.29,45.3,716.35,298.33,1059.98
2018-01-17,195.8,68.33,288.45,149.01,329.62,39.75,381.81,16.01,3.67,12.21,1484.66,331.27,980.85,168.87,64.5,163.16,334.16,65.38,3.51,-10.72,4.97,44.28,1.98,14.36,0.0,0.39,7.8,18.4,2.77,14.0,118.25,144.29,14.06,-10.57,42.92,712.16,293.36,1048.45
2018-01-18,182.0,66.18,288.87,153.13,332.23,37.18,366.27,15.34,3.19,11.29,1455.67,331.24,936.06,184.13,62.68,159.59,323.46,67.24,5.01,-10.81,4.72,40.96,1.81,14.82,0.0,0.4,7.85,18.39,2.77,14.93,110.3,150.12,14.04,-10.61,43.28,696.12,292.16,1031.55
2018-01-19,191.71,68.53,282.94,150.96,341.22,34.78,381.85,14.82,3.43,13.53,1483.78,325.21,954.72,199.58,66.23,159.67,314.41,68.0,13.47,-10.76,4.97,48.34,1.94,14.43,0.0,0.4,8.37,18.3,2.78,16.39,103.04,147.33,14.03,-5.97,43.45,707.77,283.57,1034.78
2018-01-20,166.78,63.81,241.44,146.64,342.82,32.85,361.48,14.03,3.42,11.69,1384.95,298.33,919.0,164.16,67.91,158.85,330.09,67.94,12.97,-10.72,4.78,42.52,1.96,14.4,0.0,0.48,8.37,13.16,2.77,16.17,88.51,152.51,14.02,-5.73,38.37,712.7,273.98,1025.05
2018-01-21,159.27,64.55,217.61,133.95,324.8,34.33,367.93,13.55,3.12,7.55,1326.66,303.48,898.48,121.5,57.36,159.77,329.37,66.76,11.03,-10.82,4.97,56.92,2.01,8.71,0.0,0.63,8.38,10.75,2.77,16.11,99.56,149.22,14.04,-5.54,30.47,705.84,281.7,1018.01
2018-01-22,170.42,63.77,289.52,140.98,299.46,37.72,384.04,13.32,3.2,7.89,1410.31,324.63,884.06,196.88,56.22,159.55,334.04,67.19,13.54,-10.98,4.99,52.96,1.96,12.88,0.0,0.39,7.54,21.48,2.79,16.0,101.87,154.25,13.97,-5.7,44.24,721.75,288.88,1054.87
2018-01-23,164.16,58.21,294.67,128.97,264.5,36.85,351.98,13.14,3.08,6.56,1322.14,308.78,830.42,178.84,59.17,159.17,300.21,68.02,11.53,-13.36,3.43,51.98,1.98,18.06,0.0,0.39,5.04,21.49,2.78,16.36,95.12,131.04,13.95,-7.52,46.96,687.12,259.25,993.32
2018-01-24,151.54,52.93,299.16,113.9,271.99,36.58,301.49,13.07,2.93,7.71,1251.31,301.03,780.74,166.23,62.86,159.44,317.11,66.99,11.57,-11.63,4.65,45.62,1.99,16.15,0.0,0.39,5.04,21.48,2.79,16.16,106.0,115.17,13.86,-5.75,45.06,701.67,253.97,1000.7
2018-01-25,168.02,58.7,299.98,128.31,308.69,36.01,299.99,12.31,2.84,9.78,1324.63,306.28,802.42,211.07,73.29,159.98,325.92,34.19,11.52,-11.46,4.09,37.55,1.96,21.32,0.0,0.36,6.57,20.32,2.8,16.4,108.86,126.13,13.65,-5.97,50.53,685.61,267.84,1003.98
2018-01-26,190.29,63.12,294.57,139.55,324.5,35.31,308.73,13.09,3.06,11.58,1383.79,310.29,831.14,237.68,63.36,159.06,332.53,65.17,11.52,-10.89,3.93,43.28,1.99,31.68,0.0,0.35,5.06,15.47,2.78,16.32,110.68,141.17,14.16,-5.95,54.55,722.51,285.11,1062.18
2018-01-27,171.76,55.53,244.37,120.98,265.15,32.82,290.79,12.0,3.16,5.04,1201.6,275.39,784.41,138.6,53.16,159.7,322.85,65.8,11.01,-10.83,3.79,55.26,1.99,28.84,0.0,0.36,5.03,6.52,2.78,16.22,116.88,119.89,14.08,-6.11,42.74,703.48,269.85,1016.08
2018-01-28,156.51,50.95,230.36,108.3,231.91,29.32,275.5,12.2,2.79,4.56,1102.4,271.84,712.1,115.6,52.36,159.78,325.25,65.32,11.01,-10.81,3.78,57.61,2.02,27.34,0.0,0.36,5.04,6.0,2.78,16.03,120.45,116.12,14.04,-8.03,40.76,705.05,269.42,1015.22
2018-01-29,172.19,59.08,294.86,127.54,279.09,32.85,292.72,13.72,2.96,10.63,1285.64,308.23,789.22,183.9,53.8,159.08,345.44,66.77,11.5,-11.55,4.84,53.93,1.99,24.44,0.0,0.39,5.06,21.7,2.77,16.05,121.48,130.04,14.01,-6.06,53.58,737.39,284.35,1075.31
2018-01-30,174.68,62.26,300.87,139.5,304.39,33.29,324.89,13.33,3.02,10.25,1366.47,317.07,836.76,208.25,61.45,159.32,316.52,68.27,12.18,-12.52,4.2,56.53,5.11,20.94,0.0,0.46,5.07,21.53,2.79,16.11,122.41,152.51,14.02,-5.89,53.11,719.06,307.84,1080.01
2018-01-31,175.16,61.99,294.83,140.82,300.77,38.77,314.24,12.92,3.0,8.69,1351.19,314.57,858.93,173.62,57.65,159.78,391.67,67.06,12.18,-13.61,4.72,56.37,2.03,19.6,0.0,0.38,5.04,17.1,2.81,16.14,116.86,158.04,14.01,-6.19,44.14,779.96,307.86,1131.96
2018-02-01,205.68,69.46,283.13,149.56,310.4,36.33,345.38,14.76,3.49,10.89,1429.09,323.58,913.67,186.99,81.44,159.44,408.3,68.45,12.52,-12.5,1.94,35.02,2.0,24.68,0.0,0.4,5.04,10.5,2.74,16.0,121.17,155.89,14.02,-4.27,42.62,797.23,309.82,1149.67
2018-02-02,212.57,68.77,272.65,146.04,332.89,34.11,359.41,15.97,3.5,11.52,1457.43,316.76,924.96,211.37,89.5,159.36,307.44,67.89,12.51,-13.58,1.94,31.24,1.98,19.19,0.0,0.39,5.04,7.44,2.81,16.19,117.35,157.46,14.03,-3.28,34.05,690.34,307.83,1032.23
2018-02-03,197.58,65.06,248.13,145.31,320.39,32.86,359.25,15.26,2.33,10.02,1396.19,289.56,917.66,185.28,87.41,159.99,349.71,67.8,11.51,-14.09,1.64,42.6,2.01,15.28,0.0,0.4,5.06,6.38,2.8,16.03,117.33,159.76,14.0,-4.16,29.13,735.7,309.91,1074.75
2018-02-04,200.17,67.57,244.9,145.94,321.72,33.68,380.13,15.6,3.35,10.73,1423.78,297.57,960.28,162.66,89.25,159.46,335.93,68.28,12.2,-13.66,1.93,47.16,6.99,12.98,0.0,0.41,5.04,6.4,2.78,15.82,120.11,161.66,14.11,-4.28,31.81,732.37,314.49,1078.68
2018-02-05,245.42,78.8,310.25,174.14,367.92,38.64,437.75,17.0,3.75,14.34,1688.01,350.05,1081.14,252.14,99.84,159.64,338.32,68.2,12.74,-13.68,1.94,28.9,3.38,19.69,0.0,0.4,7.82,21.05,2.77,15.54,116.77,160.97,14.08,-4.37,52.34,748.24,310.13,1110.71
2018-02-06,252.77,84.26,316.49,183.95,375.61,38.78,456.76,17.03,3.82,13.56,1743.03,352.81,1118.43,266.56,94.54,158.86,346.38,68.44,12.21,-13.69,1.85,32.21,2.04,25.79,0.0,0.33,8.36,20.68,2.75,15.88,119.31,155.78,14.08,-3.74,57.2,758.0,307.8,1123.0
2018-02-07,260.77,86.05,311.6,181.39,370.61,39.96,461.65,17.59,3.79,14.43,1747.85,352.32,1123.16,267.45,99.18,159.55,343.98,68.42,12.21,-15.76,1.91,31.8,2.04,26.39,0.0,0.37,9.7,19.04,2.8,15.61,97.77,157.14,14.11,-4.13,57.54,758.83,287.44,1103.81
