,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Ireland,Total,Industrial,LDZ,Gas_to_Power,Slovakia_Austria,Russia_NordStream_Germany,Norway_Europe,Netherlands_Production,GB_Production,LNG_Total,Algeria_Italy,Libya_Italy,Spain_France,Denmark_Germany,Czech_Poland_Germany,Austria_Hungary_Export,Slovenia_Austria,MAB_Austria,TAP_Italy,Austria_Production,Italy_Production,Germany_Production,Total_Supply
2016-12-02,224.22,67.64,293.49,131.41,322.75,35.13,375.33,16.73,1.69,14.78,1483.17,338.93,898.9,241.98,102.569439230375,120.42223892326652,313.47147744701505,174.38554667351394,104.14,48.24594482961446,71.55468044115379,13.963267357378454,-10.858716027095914,0.0,78.03364645860344,-12.646168721407651,-7.79071920441091,-6.079720976375043,0.0,2.8845424672216176,16.10549241154939,14.498766802798212,1022.8997181132004
2016-12-03,205.93,66.27,258.88,140.98,294.48,32.43,368.45,15.13,1.37,10.85,1394.77,317.17,872.81,201.48,105.78570862677694,120.39496622423827,311.3491074769773,171.6780040229857,101.8,46.65921900338083,71.01886281424538,12.155287411598117,-10.227443953588605,0.0,81.4697247182734,-12.607168761797247,-7.245628859832883,-7.651446621373296,0.0,2.894542456865311,16.1288287510179,14.224167087182405,1017.8267303969496
2016-12-04,209.64,70.88,231.13,153.08,307.04,33.75,388.58,15.97,1.58,8.01,1419.65,318.05,914.9,183.65,93.90535729408263,120.4044207599014,311.9976300908916,175.85818151204288,99.95,43.560585859143735,71.00842646141723,12.15226014200598,-10.49371640510112,0.0,81.94686967867241,-12.632805098883807,-7.415537774778902,-7.706537473410369,0.0,2.8672697578370574,16.142165100842714,14.44053959037289,1005.9851094950362
2016-12-05,223.8,78.27,291.28,169.11,358.64,39.91,443.85,16.56,1.88,13.56,1636.85,363.2,1011.69,258.51,96.7570816134736,120.40923893672972,311.306044268395,180.6500856403038,95.15,73.9809000288658,70.9426719840601,12.148941963624209,-10.403625589311122,0.0,78.159673600813,-12.72880499946326,-7.901537271462381,-6.2579026100263,0.0,2.828178889229894,16.10235605116114,14.210630737564712,1035.3539332439575
2016-12-06,221.46,75.29,302.03,159.76,323.22,41.19,446.02,16.91,3.84,7.94,1597.65,361.98,979.1,253.12,91.02145118983834,120.40632984883338,313.20542624359723,171.62736771178993,108.32,66.2583280913368,70.9547628806293,12.133396525178105,-10.716807083152236,0.0,79.07213629220126,-12.783714033506811,-8.026446233011782,-7.207356172196568,0.0,2.868178847804665,16.028174309804292,14.050094540184736,1027.2113229593306
2016-12-07,222.06,70.28,302.97,136.82,258.12,43.58,422.4,17.07,3.9,6.24,1483.44,345.56,904.35,230.62,83.23955015811323,120.4371479987353,291.1359713564553,166.1723733611554,110.53999999999998,68.69700244398639,65.70303195585237,12.139151064673069,-11.35526096740365,-0.2143634143620729,80.60790742898064,-12.854895777970553,-7.926628154568374,-0.9002717949226499,0.0,2.9672696542739865,15.867556294327228,14.139021720816196,998.3945633281418
2016-12-08,217.25,67.69,267.48,125.38,256.52,41.27,380.95,17.59,3.63,8.49,1386.25,328.19,843.24,211.65,78.31882798144221,120.4097843907103,303.4034439530156,180.12699527294188,104.39,62.5457248214364,68.33613831983283,12.149605599300564,-11.84862409282476,-1.285907759182155,81.30167943776098,-12.828259441919624,-8.094355253592132,-6.489447824776173,0.0,2.971815104112029,16.01301978004426,14.583893987365066,1004.0043342756672
2016-12-09,210.6,63.88,296.28,114.93,230.26,36.14,349.25,17.63,3.6,5.28,1327.85,319.22,798.42,207.24,75.42474006956071,119.94833032315223,285.7607929388374,149.0076638647467,106.76000000000002,64.18805077650251,70.16163642928899,12.155196502601356,-11.81798776091635,0.0,77.08787471080198,-12.79753220101446,-8.030446228869259,-5.742175871402026,0.0,2.597270037457347,16.126701480493693,14.66963026221022,955.4997453334512
2016-12-10,199.74,58.97,272.26,109.55,226.33,32.38,300.57,16.32,3.32,7.48,1226.94,282.39,758.41,183.1,75.81355784870685,119.74696689532698,312.7440455423541,137.49903941980747,104.87,44.47438725137189,70.9878355736509,12.162832858329269,-11.8619877153486,0.0,86.81131009544879,-12.733441358298064,-7.587446687653661,-7.009810922235251,0.0,2.1918159119039773,15.996801615022123,14.903166383989154,959.009072712376
2016-12-11,188.78,57.96,251.55,105.76,258.99,31.64,289.32,17.05,2.63,7.78,1211.46,279.17,750.97,178.74,70.44719976991415,119.77169414244592,330.1016079384841,136.4788586581573,103.98,38.786793794072416,71.82073471107408,13.050377393705398,-10.763079762503503,0.0,81.38490662429555,-12.69971412049979,-7.459992274194956,-7.931173604406416,0.0,2.187270462065935,16.01951977331266,14.833675546865166,960.008679052788
2016-12-12,213.11,67.32,318.35,133.75,304.46,32.57,333.19,17.33,3.19,12.33,1435.61,334.58,845.18,253.02,73.06901523649692,119.5433307425827,326.363286679101,146.92602965691685,106.12,45.94002831093446,72.41268864348233,12.204241906353833,-10.75926158463955,0.0,84.77488493170813,-12.795259476095437,-7.872900937482715,-5.930357494696974,0.0,2.429088393449783,16.080946982423963,14.5638485535793,983.0696105441144
2016-12-13,211.21,68.54,329.17,135.55,278.04,37.46,352.4,16.66,3.26,8.07,1440.37,342.02,844.43,250.59,88.29999946280569,119.6428760940358,330.0921512901343,144.12039619888364,118.73,48.0783322565101,72.32389782634601,12.154405594329535,-14.984711754083634,0.0,84.75316677238199,-12.24598731766641,-7.503901319630445,-4.33154096866399,0.0,2.50181559085846,15.982001630349457,14.54095766819492,1012.1538590247856
2016-12-14,212.13,65.96,334.01,127.71,268.09,39.05,347.98,17.21,2.96,12.19,1427.28,333.83,834.14,256.8,94.1023570900634,119.44960356692224,338.49694640734265,156.10202015396953,97.42,42.00602009410709,69.89592761355638,12.157569227416811,-14.849075530916451,-0.3012724152654409,84.49676703791766,-10.94335230308026,-7.716992008037865,0.0,0.0,2.5499973591417078,15.810029081176967,14.881848224248737,1013.5583935985632
2016-12-15,210.72,68.25,335.15,136.1,278.69,38.17,355.67,17.86,3.04,10.75,1454.42,336.49,863.97,250.95,96.33326387057453,119.76851232755928,332.43259811125097,169.7363696701676,103.6,48.48085868775919,69.62459153092429,12.156323774161187,-14.325439709573985,-0.0255454280897974,83.18168658167497,-12.916532077774406,-7.943446318969131,-0.2754542601853609,0.0,2.514542850404978,16.11008331588581,14.963893593825398,1033.4163065195955
2016-12-16,201.49,65.62,327.3,141.98,280.71,39.18,380.48,18.39,3.21,13.9,1472.26,339.96,882.22,245.64,98.66389782053233,119.455785378702,336.55412051493226,166.79119090210648,108.03,45.14966048064306,64.58816947407573,12.166132854911684,-14.461530477724969,0.0,84.0293311583728,-12.810350369557735,-7.893537279747426,-0.7426355945393444,0.0,2.5636337086558343,16.11821058019623,14.97118449536562,1033.1732636469244
2016-12-17,196.11,63.03,291.68,122.43,265.56,35.64,359.43,16.9,3.2,13.73,1367.7,301.63,856.06,205.15,102.87598436745256,120.13078467965126,323.24291135471907,149.89766294303536,108.47,27.506222954178604,69.64452787391394,12.15608741076961,-14.06571270582825,0.0,85.15380272110701,-12.802441286839544,-7.381174174003303,-5.44681254092604,0.0,2.5799973280727864,15.987528897352515,14.939111801308393,992.888481623964
2016-12-18,203.14,60.01,287.45,129.56,269.83,35.23,343.4,16.64,2.6,9.77,1357.63,302.33,851.03,199.35,100.87653189269452,119.61442157804969,321.75640887593704,163.24346730351448,110.24,23.633990776806325,70.65527228170038,12.163323766911772,-12.760623148329556,-0.9664535445645452,85.16808452449811,-12.766441324122251,-7.5312649276554575,-5.927812042787672,0.0,2.572724608331918,16.02884703638032,14.622075766004622,1000.6225534233696
2016-12-19,224.72,66.75,345.95,146.04,305.22,39.61,376.82,16.81,3.14,14.62,1539.69,336.07,944.0,254.67,108.42470589374751,119.79069412276894,328.0073049188956,170.28482364762576,111.59,29.128286381278933,71.63645308374018,12.167487398963422,-12.988895639196038,0.0,83.17029568438086,-12.839350339524447,-7.770555588929356,-2.2392704082131387,0.0,2.8436334186792376,16.04431065672934,14.57817581146881,1031.828099042416
2016-12-20,224.89,73.54,325.19,166.5,299.67,40.64,398.52,16.81,3.5,11.12,1560.39,341.73,975.76,237.85,104.53570992131532,119.88978492923826,332.522467918177,174.36581942121683,113.59,22.918909543840588,69.42209174063952,12.170496486756203,-12.07271476984024,0.0,82.71953251484186,-12.633986915841698,-8.203027868320047,-0.8229082386791706,0.0,2.834542519003153,16.222792290069908,14.68246661255285,1032.1419761049706
2016-12-21,217.24,70.15,294.01,152.84,284.6,49.11,394.27,16.37,3.19,10.9,1492.67,331.85,937.76,218.18,99.77653303188828,120.06723929091542,331.217729343196,164.6608294720128,114.2,23.677555331190675,65.1233598289065,12.172005576102435,-12.914077534861864,0.0,79.25296337765829,-12.720895916745068,-8.341900451771915,-3.316542019829154,0.0,2.8472697785496712,15.852283582871408,14.737512010091546,1006.2918647001748
2016-12-22,204.15,67.03,295.22,141.33,283.98,47.77,377.84,15.87,3.0,10.02,1446.22,317.02,908.32,215.5,107.45325235436113,120.49605702863632,329.28074204533993,155.4211117682308,111.83,24.25359083935842,65.3721141167432,12.187051015066356,-13.721258517101408,0.0,78.2159280880086,-12.749168614737693,-8.587263834029436,-5.5951760236397385,0.0,2.8936333668977023,15.682365577025712,14.6283939412795,997.0613731514394
2016-12-23,188.4,61.12,276.38,134.6,253.92,41.11,343.76,14.75,2.82,6.77,1323.63,282.36,860.67,176.43,93.76044835324583,125.8260515087247,331.52363146012874,163.42192166415603,104.86,23.072492859977483,61.34195465414077,14.462930476275089,-12.476350715458397,0.3689996178522706,77.29562904109956,-12.834623071692883,-8.361536795072258,-4.922358538612723,0.0,2.6327245461940763,15.78672910530716,14.982457210963965,990.7411013772294
2016-12-24,154.9,47.7,240.42,110.1,227.45,30.68,285.52,12.86,2.44,5.04,1117.11,225.74,762.65,125.94,82.63336896771192,130.03059260891376,327.4233764922671,138.84112893898782,104.95,22.43395653625056,70.03023656537086,12.180432840102169,-11.78016961826384,0.9774535331726076,76.32443913780376,-12.829532167874277,-7.641446631729602,-9.07044515181333,0.0,2.613633656874299,15.720483719367534,14.975639036206902,957.8131484633482
2016-12-25,138.12,42.76,207.3,93.38,173.78,26.65,255.02,11.62,2.25,4.67,955.55,210.93,652.73,89.1,69.68747328398376,133.42577091094105,312.8858726578444,129.77241105811297,107.52,20.746820117866992,70.29921810498685,12.143305605825038,-12.479623439341784,0.922453590132296,72.87098816885275,-13.039441041395069,-7.6049012150317425,-9.194172296404838,0.0,2.614542746841908,15.597011119966952,14.873802778035405,921.0415321512168
2016-12-26,162.88,50.93,220.36,105.09,224.54,25.36,252.5,12.75,2.36,5.65,1062.43,226.86,711.95,120.75,79.84882639692724,137.10003983302414,282.06989006265405,128.91368467471003,114.18,23.766707899466155,67.6409390398033,12.12576926034987,-12.834441253699362,1.0377261980250476,72.22503429236859,-12.95998657822609,-7.345628756269813,-8.987263419777156,0.0,2.6081791170686484,15.53331118593663,14.859684610838444,909.7824725632
2016-12-27,195.46,60.98,245.78,128.99,289.46,32.74,289.86,14.34,2.9,6.95,1267.46,272.24,820.67,171.75,85.87445652022957,142.58794324048608,323.7201159228124,144.12930528056623,120.65999999999998,25.22647910459712,65.57154118293747,12.133960160958022,-11.954623983047902,0.8636354692280293,67.44849378456026,-13.018713790133594,-7.624446649335325,-8.95444527194649,0.0,2.854542498290539,15.599720208070428,14.875120958488433,979.9930846367612
2016-12-28,208.01,66.83,250.91,150.07,314.6,31.97,317.46,16.0,3.06,9.6,1368.51,283.12,897.28,183.12,84.73945769567042,144.0043963190168,322.97937225032376,165.23955614539236,112.1,22.777408903303,66.15288603542372,12.13473288743049,-12.235078238055111,-0.4822722278162836,66.50734930469395,-12.83725943259895,-7.525174024872482,-5.409721670247614,0.0,3.0045423429459337,15.4984657674782,15.182429731138797,991.831091789227
2016-12-29,225.0,72.5,267.51,162.89,308.59,33.02,350.64,17.27,3.12,8.35,1448.91,287.81,969.31,186.85,85.26763896685094,142.9403065119311,330.7531711881072,178.21763361397387,119.29999999999998,30.060628622940182,70.95318106408567,12.12825107596144,-10.712716178297995,-1.816634482271969,67.70990260474605,-12.569259710147977,-7.453083190441131,-6.249084437340498,0.0,2.9754514639824627,15.73240188884288,15.270756912391631,1032.508545915314
2016-12-30,233.86,72.16,274.12,158.77,289.29,37.59,369.47,19.18,3.19,5.68,1463.31,288.34,990.53,180.11,91.99735927006604,143.03594277652354,324.4408769712463,180.55172210580852,117.68,23.64343529985845,71.42537148416116,12.134087433553487,-10.90035234761238,0.8181809708476067,68.37183828286081,-12.77707767674327,-7.382992353938519,-7.161538037829101,0.0,2.6909063041210177,15.716956450293212,15.527502101043613,1029.8122190342604
2016-12-31,230.85,69.96,270.1,142.73,244.72,38.19,360.07,16.61,3.28,5.0,1381.5,266.64,954.63,157.62,95.50317382115126,129.03850272726268,327.4198433304541,182.8876287775785,117.57999999999998,26.115532781101017,72.52564307195769,12.959213851753622,-9.809808022469282,3.0209968713596465,66.94260339938552,-12.603350583933294,-7.369174186430872,-7.253447033554315,0.0,2.6327245461940767,15.764692764492333,15.314956866616756,1030.6697329829194
2017-01-01,220.73,68.38,253.75,129.47,250.42,38.03,361.43,16.69,3.19,4.49,1346.59,265.73,937.11,140.86,97.00326317670196,151.988115323551,332.50517125011163,183.07490131090583,118.97,24.537884198450296,71.31127160232663,12.356587203125654,-9.872535230234265,2.146815958507359,53.2468539467752,-10.12908041909337,-7.758264692567288,-5.706357726678252,0.0,2.5681791584938765,15.243293304470182,16.832709840238095,1048.318808205085
2017-01-02,239.5,73.2,289.77,149.73,309.91,41.29,401.71,17.55,3.56,9.69,1535.91,316.79,1020.39,194.46,99.2782608206421,154.24693116606772,328.1353453545943,182.0947205078304,122.07,43.20902708150744,67.53012097275182,12.485396160636096,-10.719716171048582,1.9807252214252948,51.57400113378016,-10.191262172877789,-7.844355512499809,-5.822448515541852,0.0,2.796360740363598,15.257047835680098,16.5119192633681,1062.592073886679
2017-01-03,254.49,74.86,302.23,145.49,326.98,42.9,392.22,18.09,3.66,13.5,1574.41,322.37,1037.71,210.36,104.97889128052444,156.0296565925479,322.9617647207409,181.3545394562036,118.23999999999998,34.37299396564662,62.31970818700269,15.859710847906769,-14.780257420368493,0.8002718984857202,49.39372157356517,-10.2806257166937,-8.26290053358674,-5.455357986621559,0.0,2.88908791705966,15.312429596506805,16.250055898198486,1041.983690277118
2017-01-04,248.95,72.12,304.42,143.74,330.96,39.86,392.06,17.56,3.68,13.91,1567.26,329.53,1011.97,221.15,112.92897395625712,158.00483636517075,338.3671139582209,178.7501785169989,131.83,39.910611733741305,60.79198249643668,13.05631375119388,-16.227619557797908,-1.6173619613721968,45.56707099111157,-10.314443863488734,-8.394718578889966,-6.808902039393782,0.0,2.5154519403725866,15.344020472881198,15.864192661447078,1069.567700842889
2017-01-05,251.0,76.49,308.24,172.94,359.85,41.87,442.48,18.37,6.23,10.73,1688.2,355.7,1095.42,231.44,114.51797231063992,157.07020096947252,329.7113850654848,179.31890520073475,141.76,30.01597264471725,57.97046723666936,13.987158241727204,-15.178711553171278,-5.1319946851432325,47.91666855779363,-10.502080032803118,-8.572445667557417,-4.23790470200032,0.0,2.8709061177074906,15.156620666958393,16.397892108730975,1063.0710124799612
2017-01-06,266.67,81.67,306.93,181.47,340.77,42.41,469.09,20.12,6.38,14.71,1730.21,350.52,1160.97,213.41,120.76723856597394,157.3389279638976,336.95844905700386,179.1474508328438,139.38,29.269366077235347,67.37523931497037,12.99611381353885,-13.549985967203977,-4.432631773062051,49.75250302018148,-10.668534405872226,-8.852536286577582,-4.872085863403976,0.0,2.8109061798453334,14.721139299774917,16.347037615942956,1084.4885974450883
2017-01-07,240.89,78.32,324.68,163.73,279.36,47.57,444.8,19.03,4.06,9.29,1611.73,325.17,1084.48,196.95,123.77059909196198,156.4363834440559,338.0436752161927,176.5829989432171,127.71,26.725561006580296,61.936217675066736,14.998866284879297,-13.990712783500552,-2.305906702838838,48.41965894597176,-10.647807154610751,-8.704718257844448,-5.129721960224211,0.0,3.074542270451784,12.93370478726253,16.203455946458877,1066.05679675308
2017-01-08,209.33,68.51,334.97,139.39,257.3,44.53,425.71,16.37,3.55,5.19,1504.85,315.31,998.25,186.06,129.39495690356196,157.15438270047306,334.6490858653024,178.6758149576485,119.47,28.1965305845283,59.34380217803643,9.490190171657504,-16.512255626656113,-2.348361204326153,50.82972008639946,-10.620716273576022,-8.820809046708048,-5.032267515696585,0.0,3.1563603675365446,13.974612800174206,16.14795600393638,1057.1490029522918
2017-01-09,222.58,71.7,381.29,147.23,276.89,49.82,450.5,18.78,3.68,7.78,1630.27,349.85,1056.57,218.7,128.92459375432134,157.9442909733281,337.0228415771313,176.58590803111343,126.02,40.72221914526224,54.65316158126741,17.465372821395846,-16.8461643717587,-2.1622704879567025,48.90649480542537,-10.56035269972682,-8.359664069738985,-4.338904597401619,0.0,3.14726946786046,14.572912180556356,16.056910643680393,1079.7546187547596
2017-01-10,217.1,71.8,394.79,142.38,285.95,51.94,435.27,18.94,3.63,7.0,1628.82,348.62,1043.53,232.11,123.9660534349978,159.21574420202523,340.3206480708763,178.0735428541079,127.02,39.02454025551453,55.57974243985265,16.461473861065507,-17.05498233731836,-1.757634543374181,45.08394421872572,-10.316443861417472,-10.27844390077144,-2.842633419714868,0.0,3.1899966963380573,14.998357194497435,16.234683186846226,1076.9185883522512
2017-01-11,206.39,69.0,393.27,132.67,279.75,50.3,401.33,17.01,3.58,7.31,1560.6,332.66,1015.87,207.61,127.91577661726625,160.06874331863224,341.6049657200508,180.21281336588413,114.80999999999996,38.93002215086967,50.92185635461658,15.970001642777024,-18.04979948887229,-1.9421798067986968,44.72739004253,-10.390534693777562,-9.796480763544142,-5.10590380307287,0.0,3.1490876477956773,14.92602090577483,16.16564689470604,1064.1174261048377
2017-01-12,207.01,69.56,376.56,144.99,325.07,45.99,386.48,15.77,3.39,10.68,1585.49,335.18,1039.25,206.2,128.28159442023187,159.73028912369162,362.21296279776766,180.21799517869948,138.67999999999998,41.97977572308555,67.91396602977514,15.985310717831553,-14.942984524570404,-1.973634319677949,45.30032581281583,-10.313080228537322,-9.209008644676208,-7.677992048427463,0.0,3.199087596014142,15.025566257227956,16.312219470183553,1130.7223933614348
2017-01-13,224.74,72.37,348.66,150.73,343.72,44.08,391.79,17.62,3.64,11.66,1609.0,333.3,1082.4,188.9,124.44887111679463,159.12983520008623,325.30234929309785,178.0141792792231,131.81,26.78677271638289,71.3018170666635,15.981047085883468,-13.22989538960904,-2.768542587354779,48.49293159736095,-10.253443926662204,-9.062954250480235,-7.362628738664091,0.0,3.265451163649559,14.988311750355363,16.305637658818064,1073.149739035545
2017-01-14,213.79,66.53,316.03,145.75,320.64,38.4,372.41,17.1,3.72,8.79,1503.15,303.48,1021.73,174.48,123.68023554918167,159.5173802532777,351.179694009281,177.952633888416,116.4,31.7553723139368,70.72460857352986,14.989175385824591,-10.625170814417302,-2.300906708016992,50.12434808963239,-10.2202621428445,-8.55980931700766,-6.873992881074548,0.0,3.046360481455922,14.953175423107297,16.548773770654947,1092.291615874937
2017-01-15,213.76,68.71,309.64,152.84,292.06,40.62,399.28,18.52,3.29,7.7,1506.42,318.17,1009.8,173.67,122.67832749588042,159.4447439648658,358.34006583516896,180.6879946919531,116.61,31.281930630717422,71.58724404379353,19.02961665596068,-10.255898469574747,-2.299997618049383,49.16602180937828,-10.119898610420526,-8.563718403868377,-6.461356944777072,0.0,2.802724370136857,15.1175025256522,16.232737734315545,1105.2780397111328
2017-01-16,248.1,80.62,368.87,179.77,317.87,49.13,469.74,20.25,3.98,11.47,1749.81,373.37,1116.22,254.87,121.5616013796702,159.15047154235094,360.96021610524656,185.96617104388773,127.65,28.612521052449942,66.83533987410739,17.092727752773463,-10.849897854410113,-2.432270208336413,48.045786605893056,-10.115262251585722,-8.88616352447942,0.0,0.0,2.834542519003153,14.844702808172256,15.886610820048304,1117.1570976647913
2017-01-17,277.21,85.96,374.98,192.05,329.24,48.98,483.1,20.43,4.25,12.37,1828.58,380.81,1180.02,262.51,128.49823055951296,159.52219843010602,356.27297761453616,194.8519800232798,119.89,27.15010574183315,59.53872924889102,19.603079698427766,-11.13253392533958,-2.04690697106719,43.92154542254285,-10.26671664018929,-8.813354508973658,-3.83781420725584,0.0,2.670906324833632,14.95899359889999,14.93904816501066,1105.720468575048
2017-01-18,285.83,89.83,364.96,194.95,333.62,50.27,489.86,20.68,4.42,13.13,1847.55,381.33,1201.86,258.89,128.119230952017,159.54274386337397,360.1817072529264,194.3867077778578,137.39,33.10414365279749,54.061262194257225,21.090941793914137,-11.32071554863453,-0.2653633615449071,47.72730511754081,-10.385989243939518,-8.856172646448016,-2.2882703574672343,0.0,2.766360771432519,14.62769394200444,14.703248409212382,1134.5848345693005
2017-01-19,285.97,86.72,359.06,183.11,334.75,51.57,489.46,20.27,5.68,11.95,1828.53,379.35,1187.81,256.22,130.17995609059184,159.7751072590947,367.9872513978697,195.72034276033935,119.62999999999998,29.67619265743792,53.3828992604278,22.924248986192048,-13.464258783258495,-1.700452784411609,45.67511633376182,-10.363171085752548,-9.021717929549515,2.2751794619336727,0.0,2.7227244529873134,14.414985071383416,15.222020599228143,1125.0364237482754
2017-01-20,278.33,82.29,351.52,176.7,333.47,51.34,469.2,19.69,4.13,10.83,1777.51,366.46,1164.6,241.44,127.2248682418838,159.75692545974255,350.4421551500633,185.8162621082291,120.31,38.51787440980226,70.57331782112047,17.082045945654066,-13.235440838411453,0.0,41.42372073664221,-10.370261987499893,-8.96299071764201,-5.685175930432975,0.0,2.714542643278837,14.60106669685319,14.926375450862198,1105.135285190146
