Date,France,Belgium,Italy,Netherlands,GB,Austria,Germany,Switzerland,Luxembourg,Island of Ireland,Total,Industrial,LDZ,Gas_to_Power
2019-01-12,186.19,59.56,299.99,118.77,238.63,35.24,343.9,15.3,3.17,7.72,1308.49,306.08,1006.61,236.1
2019-01-13,162.24,55.46,272.05,113.8,226.9,31.56,317.89,14.68,2.77,6.93,1204.28,304.93,936.91,189.45
2019-01-14,198.4,71.23,314.88,139.34,291.31,37.31,371.74,14.98,3.43,13.6,1456.23,279.38,914.77,169.51
2019-01-15,207.02,70.31,320.67,133.08,313.85,39.66,366.5,16.83,3.42,12.73,1484.06,278.35,960.71,244.03
2019-01-16,208.79,72.77,324.55,138.69,289.31,41.27,363.08,16.94,3.3,13.85,1472.54,311.91,928.9,236.95
2019-01-17,216.47,77.38,320.77,150.63,335.0,38.69,372.45,16.15,3.52,15.69,1546.76,308.35,866.78,227.78
2019-01-18,232.11,82.95,315.02,162.11,349.6,38.79,411.58,17.82,3.48,16.5,1629.96,297.37,839.25,195.97
2019-01-19,220.04,77.73,284.84,164.69,334.54,40.08,404.55,17.17,3.68,14.29,1561.6,299.87,801.96,168.31
2019-01-20,218.63,80.98,276.52,166.92,331.47,41.06,428.61,17.06,3.72,12.61,1577.58,304.91,721.68,122.02
2019-01-21,249.56,93.25,351.67,175.77,346.13,44.66,484.55,17.7,4.03,14.42,1781.74,262.69,734.28,122.84
2019-01-22,247.7,95.71,355.19,182.81,364.18,46.24,484.58,17.64,4.19,19.47,1817.71,256.83,820.83,215.92
2019-01-23,250.22,92.91,368.15,180.33,388.2,46.24,495.73,19.11,4.08,18.04,1863.01,298.49,826.38,201.11
2019-01-24,251.93,92.33,361.92,183.26,373.53,45.47,505.81,17.95,4.05,14.22,1850.48,309.44,812.8,201.67
2019-01-25,230.91,83.31,344.72,164.61,288.75,43.93,482.16,19.4,3.99,10.58,1672.36,296.45,790.32,215.36
2019-01-26,187.87,62.31,297.97,127.24,250.71,40.54,389.69,16.33,3.53,8.75,1384.94,294.37,736.5,190.37
2019-01-27,184.75,63.03,277.36,127.2,284.79,37.49,362.41,15.35,3.26,11.39,1367.03,295.3,658.17,134.51
2019-01-28,228.36,79.87,332.28,152.51,346.33,41.54,400.18,16.43,3.77,15.25,1616.51,255.86,625.72,106.65
2019-01-29,236.31,83.05,341.15,159.65,363.14,41.06,422.22,17.08,3.84,17.0,1684.5,261.16,681.9,190.06
2019-01-30,237.88,89.15,349.16,167.51,374.79,44.63,437.03,17.98,3.82,18.94,1740.9,316.84,702.99,203.56
2019-01-31,233.05,91.74,338.33,174.82,385.58,41.83,439.28,17.47,3.85,16.54,1742.49,308.78,693.51,205.74
2019-02-01,212.07,81.0,320.17,166.1,376.02,41.08,427.17,16.94,3.64,17.6,1661.79,312.32,654.41,206.46
2019-02-02,206.56,71.43,262.84,152.77,350.2,32.94,388.16,15.35,3.43,16.04,1499.72,313.55,628.28,184.18
2019-02-03,214.31,69.94,245.95,140.95,326.37,34.35,391.73,16.37,3.31,11.61,1454.89,289.32,626.55,125.96
2019-02-04,240.83,87.21,305.18,163.33,331.27,41.91,418.17,17.48,3.67,16.21,1625.25,254.87,648.42,136.49
2019-02-05,223.3,81.66,303.56,156.24,324.06,42.48,423.84,18.36,3.74,14.37,1591.6,264.36,668.03,213.56
2019-02-06,204.35,77.93,299.34,152.53,293.03,42.05,406.0,17.24,3.6,12.87,1508.93,319.03,614.88,212.8
2019-02-07,195.22,64.8,309.06,129.52,285.42,39.76,380.77,17.43,3.4,13.75,1439.13,319.39,572.68,206.08
2019-02-08,180.04,61.92,299.17,132.05,264.82,37.26,344.39,16.79,3.24,10.12,1349.79,309.88,600.95,185.44
2019-02-09,150.1,55.03,246.34,115.97,260.83,31.3,297.0,13.65,3.01,11.91,1185.15,299.93,620.42,200.88
2019-02-10,162.56,58.53,224.28,123.33,280.5,30.35,295.01,13.09,2.9,10.51,1201.08,285.39,567.69,118.53
2019-02-11,208.76,77.65,278.97,144.85,319.43,35.44,350.91,16.04,3.48,14.55,1450.08,252.85,558.58,114.56
2019-02-12,210.84,73.79,279.3,141.68,284.73,38.56,372.61,15.73,3.61,11.95,1432.79,249.09,638.32,148.18
2019-02-13,215.72,67.71,285.74,143.65,259.61,37.77,369.77,16.65,3.63,9.68,1409.94,300.24,646.85,173.31
2019-02-14,203.29,67.59,282.98,136.3,273.91,36.11,365.51,15.76,3.43,10.67,1395.56,312.03,617.65,156.16
2019-02-15,187.11,59.41,275.47,127.1,245.13,34.5,340.57,14.26,3.22,9.72,1296.49,305.99,633.24,146.32
2019-02-16,154.7,51.83,233.33,111.41,218.29,29.94,300.17,13.35,2.95,7.04,1123.01,298.57,631.14,161.27
2019-02-17,143.41,50.49,213.69,102.56,200.09,29.64,290.66,12.82,2.62,6.07,1052.05,281.01,572.47,113.62
2019-02-18,173.4,56.36,272.35,116.8,247.68,33.81,314.32,13.77,3.01,10.68,1242.17,238.65,619.73,105.54
2019-02-19,183.09,58.26,281.11,119.32,257.16,32.48,313.49,12.89,3.05,12.36,1273.19,247.93,715.78,146.99
2019-02-20,181.46,60.53,286.47,121.79,240.14,29.56,315.58,12.96,3.1,10.07,1261.66,279.0,742.72,149.59
2019-02-21,174.55,59.72,278.27,125.02,224.41,28.91,305.27,12.83,2.75,8.92,1220.63,277.85,740.98,149.43
2019-02-22,159.7,57.03,254.43,120.49,220.58,32.5,306.86,11.52,2.7,7.94,1173.76,286.51,699.37,147.18
2019-02-23,134.56,50.5,236.91,102.54,203.74,33.72,306.85,11.71,2.79,9.29,1092.62,275.78,622.76,145.01
2019-02-24,144.39,51.93,230.25,105.53,220.13,33.56,313.65,12.44,2.58,8.6,1123.07,279.76,567.78,113.05
2019-02-25,164.66,56.4,283.02,119.09,247.08,31.81,327.24,12.95,2.7,10.62,1255.57,236.19,591.54,111.64
2019-02-26,158.32,54.64,260.95,115.75,238.7,28.36,310.28,12.58,2.7,13.71,1195.99,230.74,676.95,209.99
2019-02-27,145.26,50.15,242.81,108.88,240.88,27.37,289.16,11.41,2.52,15.22,1133.66,266.43,662.07,229.03
2019-02-28,136.71,54.85,239.5,111.9,263.67,24.2,280.74,10.69,2.68,16.5,1141.42,269.39,625.24,206.83
2019-03-01,152.14,58.37,234.65,130.75,262.01,25.35,291.32,10.82,2.77,15.21,1183.38,276.99,576.97,205.28
2019-03-02,129.72,48.92,196.92,106.55,203.21,24.41,266.2,10.49,2.58,7.98,996.98,285.11,525.14,179.19
2019-03-03,122.99,46.04,185.65,102.51,228.4,21.5,244.65,9.77,2.33,13.42,977.26,294.23,487.17,138.97
2019-03-04,138.79,54.05,238.11,121.0,258.69,23.62,273.79,11.11,2.88,14.7,1136.73,262.25,489.3,104.16
2019-03-05,151.87,56.1,236.24,124.3,263.69,25.99,296.47,12.55,3.07,13.36,1183.65,261.62,569.86,158.94
2019-03-06,143.27,50.91,239.6,121.86,238.96,25.66,276.09,11.46,2.8,13.53,1124.14,285.27,602.67,181.14
2019-03-07,147.56,51.8,231.48,119.02,253.57,22.75,271.36,11.34,2.9,13.84,1125.62,276.98,589.28,208.17
2019-03-08,145.36,52.08,225.41,120.65,265.16,24.73,279.65,11.27,2.8,14.69,1141.8,268.92,557.92,198.76
2019-03-09,123.02,47.59,176.49,109.6,235.01,22.12,252.63,10.16,2.62,13.85,993.1,250.65,488.57,181.61
2019-03-10,126.86,52.31,166.46,121.01,248.8,22.54,271.55,9.52,2.44,10.45,1031.94,226.2,411.33,125.42
2019-03-11,164.24,61.77,221.34,136.66,260.84,29.47,334.0,13.41,3.05,12.62,1237.4,204.08,440.52,112.18
2019-03-12,160.6,59.1,242.51,138.22,276.4,29.32,325.25,13.46,3.06,11.37,1259.28,190.53,478.08,185.08
2019-03-13,160.86,60.17,258.62,139.09,257.55,29.23,327.14,13.13,3.2,11.9,1260.88,198.5,502.73,195.05
2019-03-14,159.52,58.59,252.54,131.5,234.6,27.26,324.67,13.43,3.13,11.01,1216.25,239.11,574.74,220.15
2019-03-15,139.27,53.53,228.35,116.85,225.89,25.79,295.57,10.84,3.01,12.23,1111.32,240.64,599.49,207.49
2019-03-16,121.02,48.73,179.17,105.24,225.33,22.82,259.01,8.91,2.74,10.43,983.39,240.14,559.62,200.24
2019-03-17,138.5,52.49,175.5,109.1,233.24,19.64,260.93,10.39,2.67,10.6,1013.05,244.24,471.76,149.34
2019-03-18,176.07,66.32,230.38,132.63,283.34,28.74,316.36,12.85,3.11,15.65,1265.46,220.49,441.63,131.97
2019-03-19,177.64,64.85,249.44,131.76,251.71,29.39,335.41,13.3,3.07,15.41,1271.97,233.23,459.02,194.29
2019-03-20,168.7,58.71,246.13,126.57,223.42,29.48,321.23,13.15,2.88,13.87,1204.13,271.58,478.65,189.4
2019-03-21,158.15,54.46,231.27,119.98,225.37,28.08,294.51,11.52,2.72,11.59,1137.65,263.99,518.24,197.45
2019-03-22,142.26,48.4,216.39,108.39,214.65,24.8,263.3,10.49,2.45,11.75,1042.87,230.97,557.19,213.96
2019-03-23,117.33,46.59,163.96,103.84,219.28,19.66,230.32,8.65,2.23,13.6,925.46,272.66,600.92,212.93
2019-03-24,118.13,43.63,148.37,98.18,192.76,18.02,241.82,9.04,2.29,9.19,881.44,268.78,601.48,140.97
2019-03-25,146.01,51.42,190.47,118.16,230.0,24.03,294.08,10.01,2.82,15.11,1082.12,247.12,617.83,124.11
2019-03-26,154.28,55.82,215.44,124.67,236.81,26.55,310.72,11.82,2.73,14.21,1153.05,244.85,549.45,153.09
2019-03-27,156.39,55.27,223.87,119.54,243.11,26.85,307.65,11.88,2.72,14.31,1161.6,288.3,484.33,199.55
2019-03-28,153.4,55.89,214.54,121.69,222.85,26.03,290.02,10.61,2.55,12.37,1109.95,281.97,407.73,186.53
2019-03-29,130.49,47.19,204.56,103.35,208.01,24.22,259.7,9.73,2.41,14.21,1003.87,274.36,340.12,148.76
2019-03-30,102.29,36.95,164.16,80.36,184.93,15.67,208.46,6.29,2.03,12.66,813.8,276.12,281.83,130.42
2019-03-31,97.75,39.88,152.71,86.91,195.9,14.5,228.22,8.4,1.89,12.72,838.88,268.82,231.96,118.67
2019-04-01,106.41,45.81,198.05,104.66,230.63,21.46,257.7,7.67,2.07,15.03,989.51,233.14,214.33,94.41
2019-04-02,117.04,48.42,201.73,104.68,261.74,21.01,244.43,7.45,2.23,15.3,1024.01,235.43,219.88,93.6
2019-04-03,158.16,57.8,211.6,119.09,276.06,20.54,261.4,9.75,2.64,13.67,1130.72,271.14,257.19,135.94
2019-04-04,162.36,58.57,217.83,92.97,273.3,20.42,280.17,12.95,2.8,17.87,1139.24,280.96,269.45,140.93
2019-04-05,147.91,52.4,214.71,112.04,241.08,21.76,273.66,12.37,2.67,16.66,1095.26,277.19,291.86,133.6
2019-04-06,118.04,41.24,173.36,86.93,228.07,18.78,213.46,9.99,2.28,14.54,906.7,276.81,316.91,130.49
2019-04-07,109.83,35.46,172.78,68.43,217.12,17.79,202.54,9.63,1.97,13.66,849.22,264.74,360.56,90.54
2019-04-08,131.78,45.62,211.36,83.75,227.3,21.24,222.89,10.02,2.34,12.79,969.09,225.04,387.83,124.6
2019-04-09,125.78,46.3,207.08,90.22,232.86,22.54,238.69,8.88,2.38,14.33,989.06,221.07,406.58,183.4
2019-04-10,129.75,46.41,201.72,104.66,247.82,22.83,264.57,9.9,2.34,16.38,1046.39,263.32,374.42,182.37
2019-04-11,135.77,52.3,214.48,105.47,252.92,25.18,296.35,10.62,2.42,16.88,1112.38,271.28,331.97,138.23
2019-04-12,147.08,59.59,210.84,122.5,251.5,25.41,320.82,10.05,2.72,13.44,1163.95,270.75,364.81,168.4
2019-04-13,130.39,53.62,178.28,112.56,223.49,23.73,309.52,10.45,2.73,9.61,1054.39,270.97,408.54,171.09
2019-04-14,136.86,53.04,177.45,102.74,228.17,23.5,306.84,11.0,2.64,8.93,1051.17,256.72,439.58,107.53
2019-04-15,137.23,50.67,199.05,96.16,212.22,26.37,294.66,11.34,2.56,12.94,1043.2,223.25,471.51,112.76
2019-04-16,132.85,47.66,197.25,91.96,225.87,25.59,267.12,9.51,2.45,16.84,1017.1,209.97,509.42,172.78
2019-04-17,115.26,45.29,186.29,88.65,191.94,23.67,239.12,7.03,2.2,13.67,913.11,262.43,458.68,190.05
2019-04-18,93.13,36.48,171.03,74.85,167.53,22.52,200.21,6.27,1.94,15.42,789.38,264.38,452.61,161.25
2019-04-19,75.45,32.04,152.05,69.19,151.04,20.69,161.34,5.42,1.68,13.22,682.13,256.14,419.75,193.59
2019-04-20,62.54,28.73,115.77,61.25,138.06,16.27,150.94,4.85,1.64,13.3,593.36,226.04,378.19,187.03
2019-04-21,59.99,26.83,99.42,58.17,115.79,12.72,141.41,5.42,1.27,9.43,530.45,235.07,340.73,119.43
2019-04-22,60.99,26.87,109.35,59.02,115.54,12.87,141.34,4.69,1.31,6.64,538.63,210.11,347.9,113.47
2019-04-23,70.99,31.02,162.2,70.97,134.49,18.59,164.82,4.88,1.66,9.58,669.21,200.45,367.65,169.03
2019-04-24,79.82,31.65,154.18,69.44,156.74,16.76,161.32,3.74,1.76,9.95,685.37,244.24,352.95,168.31
2019-04-25,91.96,37.05,122.94,75.66,172.59,14.67,165.86,5.88,2.08,12.41,701.11,239.86,345.8,170.79
2019-04-26,96.31,38.09,136.42,76.44,163.59,15.68,181.07,9.04,2.09,11.66,730.41,238.85,332.34,160.06
2019-04-27,91.01,38.31,112.63,70.08,181.28,14.05,179.64,8.39,2.14,9.83,707.36,253.09,326.85,167.47
2019-04-28,100.56,42.53,120.03,80.39,194.91,16.52,208.36,9.36,2.12,14.7,789.49,234.99,275.74,132.98
2019-04-29,116.76,44.1,169.78,93.39,199.78,22.29,240.0,10.4,2.26,13.23,911.98,209.86,259.01,120.21
2019-04-30,104.7,44.09,158.36,100.04,193.63,22.02,222.72,8.97,2.02,13.64,870.19,202.88,283.45,175.76
2019-05-01,77.47,38.2,117.0,90.26,190.83,15.83,188.85,7.87,1.47,13.74,741.51,221.05,277.36,163.43
2019-05-02,102.07,43.23,156.23,103.44,189.82,16.73,213.2,7.84,1.91,13.65,848.11,248.29,260.21,157.57
2019-05-03,106.49,44.75,159.4,104.67,201.58,17.66,232.92,9.01,2.04,13.45,891.97,246.96,243.78,147.2
2019-05-04,109.44,42.93,132.94,93.85,175.77,17.25,241.37,10.54,2.45,13.37,839.92,246.43,208.11,147.4
2019-05-05,116.05,44.55,136.34,93.25,190.09,21.02,251.0,11.48,2.14,15.22,881.15,233.74,201.81,109.74
2019-05-06,132.21,53.25,170.38,116.36,215.5,23.1,284.87,10.22,2.6,16.34,1024.83,210.23,194.13,74.31
2019-05-07,112.37,45.67,176.43,108.97,213.71,21.76,276.27,9.19,2.29,14.36,981.02,212.29,232.9,130.91
2019-05-08,98.01,44.27,184.93,105.09,208.5,18.48,250.32,9.36,2.17,12.47,933.61,236.96,263.04,158.32
2019-05-09,115.09,43.99,171.9,96.28,235.56,20.93,228.89,7.99,2.17,17.33,940.14,231.84,274.52,149.94
2019-05-10,103.08,42.94,157.06,96.98,216.45,16.42,219.4,7.74,2.09,17.78,879.93,233.08,230.24,106.51
2019-05-11,85.38,36.12,122.2,77.7,173.57,14.93,200.9,7.67,1.9,13.98,734.35,228.89,205.06,80.85
2019-05-12,88.27,37.49,125.81,77.65,159.17,18.17,209.62,8.31,1.96,9.86,736.3,230.51,165.25,96.69
2019-05-13,102.87,40.75,171.3,89.15,164.96,21.15,240.18,8.86,2.17,8.77,850.18,211.78,153.48,77.46
2019-05-14,99.78,39.82,169.49,93.59,156.26,21.55,245.65,9.3,2.21,8.59,846.25,203.9,186.24,149.3
2019-05-15,96.98,39.6,182.85,88.46,145.66,23.66,242.6,9.63,2.07,11.3,842.81,235.99,196.23,174.82
2019-05-16,93.88,38.88,172.32,90.77,134.87,20.87,241.47,8.53,2.04,12.33,815.95,240.06,200.71,166.42
2019-05-17,92.4,41.62,161.75,93.8,162.41,18.16,209.09,7.65,1.96,13.49,802.33,234.79,201.97,158.08
2019-05-18,72.71,33.93,137.12,70.66,154.61,14.01,166.09,6.18,1.71,14.06,671.09,236.79,209.95,140.64
2019-05-19,73.21,34.05,128.4,65.91,147.54,13.51,152.8,6.42,1.53,12.99,636.35,232.42,201.37,91.86
2019-05-20,94.15,42.04,161.7,89.44,161.41,16.01,175.91,6.99,1.73,15.19,764.57,202.91,181.71,120.62
2019-05-21,89.34,39.8,152.13,97.22,155.67,16.7,180.2,7.22,1.83,13.06,753.16,200.73,213.68,159.26
2019-05-22,85.38,37.56,148.23,86.56,144.5,16.96,188.74,6.98,1.91,13.08,729.91,235.69,244.87,180.9
2019-05-23,80.38,35.25,143.9,87.97,131.37,16.41,186.06,6.21,1.75,12.71,702.01,243.96,249.02,186.79
2019-05-24,58.61,34.2,134.56,82.32,130.96,14.05,173.34,5.49,1.67,11.71,646.9,243.19,241.85,181.44
2019-05-25,61.57,29.45,106.26,67.83,113.0,11.54,158.29,4.36,1.58,8.27,562.16,240.31,210.83,179.07
2019-05-26,55.69,27.87,103.03,57.94,91.35,11.44,144.35,4.23,1.43,11.8,509.15,230.2,188.03,125.08
2019-05-27,71.4,35.24,139.52,82.54,128.27,13.63,170.58,5.61,1.6,11.8,660.2,209.44,169.95,108.98
2019-05-28,80.29,38.39,136.37,90.01,157.06,14.36,186.58,5.95,1.82,14.36,725.17,210.56,186.92,179.26
2019-05-29,76.64,36.5,139.86,82.2,157.08,15.56,190.6,6.45,1.75,10.75,717.39,245.45,160.61,209.63
2019-05-30,57.08,29.91,141.06,64.47,121.78,13.82,152.22,4.69,1.45,10.75,597.23,248.03,182.24,215.91
2019-05-31,59.77,31.34,127.0,71.74,81.4,13.13,150.54,4.28,1.53,9.76,550.49,247.15,184.76,195.46
2019-06-01,49.24,28.26,96.48,62.76,109.11,11.16,126.71,3.8,1.32,10.21,499.05,244.13,179.73,205.38
2019-06-02,47.74,25.53,93.69,55.91,93.27,10.96,116.33,4.1,1.32,5.11,453.95,234.51,150.45,134.44
2019-06-03,70.43,32.3,130.99,75.92,126.98,12.91,143.86,3.86,1.34,9.38,607.97,218.32,144.0,111.22
2019-06-04,70.36,32.06,136.12,73.85,158.25,13.41,140.48,2.95,1.43,12.07,640.99,217.14,168.49,193.36
2019-06-05,72.68,34.75,135.0,74.18,154.64,12.34,136.9,2.58,1.34,12.69,637.1,243.49,167.22,207.04
2019-06-06,70.02,36.0,134.97,78.63,142.64,12.6,152.22,3.73,1.71,12.7,645.23,246.05,169.17,203.44
2019-06-07,64.91,32.6,130.86,70.82,146.81,12.6,140.94,3.49,1.68,11.75,616.47,249.51,163.88,197.89
2019-06-08,54.27,29.57,101.84,63.6,131.53,10.47,122.8,3.0,1.67,9.44,528.19,245.61,154.59,197.99
2019-06-09,51.43,30.61,102.29,60.87,140.61,9.82,119.81,3.5,1.29,12.76,532.99,234.05,127.48,139.63
2019-06-10,59.69,31.9,145.93,64.14,166.81,10.46,126.66,3.91,1.29,11.5,622.3,208.14,124.38,105.1
2019-06-11,83.07,38.14,151.83,76.53,172.08,12.78,155.75,5.45,1.72,11.52,708.88,211.17,154.04,181.26
2019-06-12,82.48,38.93,152.58,79.73,174.58,14.37,158.24,5.02,1.77,11.74,719.43,233.67,166.14,206.42
2019-06-13,76.62,37.35,151.14,75.05,177.15,14.24,156.84,4.04,1.68,13.97,708.08,230.88,170.76,209.69
2019-06-14,74.08,35.56,135.45,70.96,161.36,12.79,148.17,3.46,1.45,15.14,658.42,228.97,170.31,198.14
2019-06-15,62.19,29.39,111.95,62.84,136.13,9.99,123.42,2.86,1.37,15.0,555.14,222.74,158.87,202.6
2019-06-16,49.83,29.12,101.62,59.85,123.83,10.67,127.94,3.07,1.28,10.39,517.6,220.89,134.92,139.83
2019-06-17,65.53,34.93,151.16,66.33,138.66,12.21,148.5,4.22,1.52,11.54,634.6,205.19,140.4,131.72
2019-06-18,42.45,34.94,157.45,68.18,155.26,14.46,144.9,3.23,1.5,12.69,635.07,209.34,178.33,215.37
2019-06-19,66.73,36.34,159.34,69.96,159.62,14.24,142.47,3.81,1.52,12.66,666.68,230.88,184.13,226.37
2019-06-20,68.52,35.53,156.9,71.58,142.23,10.8,136.68,3.44,1.5,12.64,639.8,228.89,181.02,216.98
2019-06-21,68.32,34.92,155.93,72.64,144.7,12.6,140.59,3.07,1.5,14.21,648.48,229.42,175.89,223.56
2019-06-22,48.24,27.14,120.43,63.64,117.53,10.22,122.12,2.88,1.41,10.48,524.1,230.42,164.99,205.5
2019-06-23,45.3,25.91,105.76,56.49,111.06,10.39,115.93,2.95,1.1,8.85,483.74,218.26,142.91,135.83
2019-06-24,64.77,32.35,144.45,67.05,151.48,14.46,138.5,3.58,1.35,13.18,631.18,200.34,144.91,123.5
2019-06-25,68.01,32.91,154.31,70.19,149.49,14.49,141.5,2.82,1.31,11.81,646.83,195.87,176.61,206.1
2019-06-26,63.58,32.88,157.87,69.05,147.95,15.43,137.54,2.97,1.3,10.35,638.91,214.72,175.56,205.81
2019-06-27,63.23,32.61,163.72,71.53,128.21,13.57,141.88,2.94,1.29,8.97,627.94,212.37,169.38,211.41
2019-06-28,61.95,32.44,157.01,73.61,120.63,12.73,141.31,3.18,1.33,10.71,614.91,214.46,165.65,218.08
2019-06-29,46.89,27.91,113.15,66.21,103.06,11.07,113.86,2.5,1.13,9.72,495.5,215.89,158.77,210.17
2019-06-30,45.98,26.43,110.86,58.7,81.24,9.69,108.47,2.48,1.06,6.07,450.99,194.34,129.8,134.68
2019-07-01,61.23,32.91,157.87,69.51,112.09,14.06,139.15,2.26,1.17,10.94,601.19,183.11,127.18,123.27
2019-07-02,66.4,33.28,160.02,72.81,138.29,13.31,147.99,3.15,1.36,11.33,647.93,188.35,149.24,196.46
2019-07-03,62.95,31.75,164.68,72.24,143.16,14.0,150.72,3.45,1.43,13.06,657.44,222.09,143.84,226.37
2019-07-04,64.34,31.61,166.4,73.53,127.76,13.92,147.47,3.26,1.45,12.84,642.59,220.94,141.34,244.57
2019-07-05,62.41,32.15,161.92,70.05,122.75,10.97,144.59,3.29,1.41,10.47,620.01,219.42,134.66,243.12
2019-07-06,44.04,25.41,120.65,65.01,114.01,10.21,116.74,2.72,1.32,4.3,504.42,207.33,130.7,232.82
2019-07-07,44.27,25.92,108.79,62.3,117.92,9.19,124.72,2.1,1.14,4.35,500.68,200.82,116.85,165.87
2019-07-08,65.12,31.58,163.71,76.76,142.8,14.12,161.58,2.4,1.35,11.05,670.48,183.39,121.9,131.71
2019-07-09,67.64,32.17,170.22,78.33,144.13,13.69,167.5,2.9,1.48,9.51,687.58,186.03,144.34,207.68
2019-07-10,69.06,31.67,158.9,81.98,140.17,13.25,166.14,3.86,1.47,10.78,677.29,221.27,146.41,198.04
2019-07-11,67.71,32.73,159.53,77.55,141.71,14.7,166.03,3.32,1.28,10.94,675.5,225.95,151.27,204.06
2019-07-12,65.14,31.79,158.43,78.49,119.88,12.6,153.17,4.1,1.45,10.11,635.17,229.44,151.72,223.57
2019-07-13,49.04,25.57,115.56,70.89,111.2,9.29,126.92,2.55,1.34,9.91,522.27,227.1,147.07,210.33
2019-07-14,47.17,25.97,102.64,67.9,114.68,9.47,129.06,2.3,1.15,9.04,509.39,219.56,126.8,159.43
2019-07-15,67.72,33.34,154.54,77.53,137.52,14.35,158.81,3.02,1.31,11.05,659.2,197.58,121.41,136.97
2019-07-16,71.01,33.53,150.62,79.69,134.56,13.6,160.12,2.91,1.4,11.28,658.71,198.77,140.43,182.82
2019-07-17,72.47,33.75,161.99,77.22,125.6,13.67,160.89,2.77,1.32,11.11,660.79,231.31,143.18,185.0
2019-07-18,73.02,33.16,166.02,75.38,126.04,15.14,157.21,3.06,1.34,11.45,661.82,230.0,146.02,178.93
2019-07-19,68.72,32.13,156.13,74.94,125.65,14.67,147.99,3.07,1.45,10.71,635.45,234.01,145.61,185.89
2019-07-20,52.95,25.34,120.44,68.16,88.79,11.04,117.62,2.09,1.32,9.44,497.18,236.02,135.92,159.69
2019-07-21,53.3,25.84,112.58,64.88,87.07,13.39,119.68,2.05,1.08,6.01,485.88,228.11,125.02,104.91
2019-07-22,69.33,30.44,161.53,71.69,104.2,14.84,144.69,2.53,1.15,7.08,607.48,203.58,122.9,108.27
2019-07-23,66.99,31.26,167.4,70.77,123.16,14.05,143.19,2.45,1.31,9.94,630.53,206.99,152.81,180.4
2019-07-24,68.61,30.54,169.51,66.84,136.71,14.6,143.2,2.34,1.37,8.97,642.68,243.77,161.98,173.78
2019-07-25,67.38,29.43,174.99,67.18,125.49,13.76,137.61,2.46,1.19,7.35,626.82,247.51,165.83,147.11
2019-07-26,64.95,28.89,165.88,65.71,132.23,14.72,128.52,2.74,1.29,9.62,614.54,241.7,150.88,106.05
2019-07-27,56.47,26.76,124.35,67.34,107.56,12.42,107.89,2.65,1.27,8.33,515.02,249.59,157.35,120.21
2019-07-28,50.12,27.01,100.6,69.09,105.77,9.09,111.53,1.41,1.06,8.29,483.97,244.87,138.04,98.21
2019-07-29,64.01,30.53,152.92,72.57,123.99,10.03,140.71,2.64,1.26,10.96,609.62,227.42,136.74,95.09
2019-07-30,60.09,27.67,157.56,71.0,116.5,11.07,141.69,2.92,1.34,9.65,599.49,226.81,158.52,153.0
2019-07-31,64.9,31.38,160.92,70.01,116.28,13.47,144.26,2.91,1.45,9.38,614.95,259.41,167.32,191.56
2019-08-01,64.49,33.84,159.02,73.1,130.91,12.61,146.07,3.12,1.32,10.84,635.31,260.73,166.78,175.41
2019-08-02,58.68,31.9,145.01,70.64,131.1,12.02,140.72,2.67,1.2,10.12,604.06,255.31,161.75,158.55
2019-08-03,47.48,27.45,110.15,68.9,112.45,8.83,122.47,1.96,1.13,8.68,509.51,247.88,150.92,165.33
2019-08-04,43.46,24.85,102.3,65.21,101.44,9.12,118.49,2.6,0.94,8.71,477.12,242.71,126.94,141.32
2019-08-05,54.46,30.01,139.0,72.35,102.13,13.22,142.35,2.49,1.07,7.91,565.0,209.57,119.24,147.71
2019-08-06,55.34,30.97,141.17,73.99,100.09,13.33,140.81,2.87,1.2,7.91,567.68,213.82,139.7,211.73
2019-08-07,56.42,31.52,134.89,73.22,101.22,12.74,143.95,3.64,1.25,9.16,568.03,251.65,147.35,231.8
2019-08-08,54.46,28.88,138.33,72.44,116.11,14.59,139.18,3.6,1.23,9.04,577.86,250.03,150.36,227.65
2019-08-09,40.14,28.15,130.24,69.75,89.9,12.67,134.15,1.91,1.07,7.1,515.07,264.54,156.08,202.04
2019-08-10,38.67,21.68,112.32,53.38,83.38,10.72,105.65,2.86,1.07,6.46,436.18,265.98,153.09,190.21
2019-08-11,39.69,23.51,102.11,58.07,88.34,11.32,108.4,2.19,0.89,9.81,444.33,256.86,132.5,141.72
2019-08-12,51.05,31.24,116.84,75.32,134.99,15.47,147.87,3.29,0.99,10.67,587.72,223.55,142.38,140.24
2019-08-13,53.12,31.46,109.96,76.54,132.13,15.22,155.12,4.38,1.09,11.32,590.34,220.62,179.65,187.05
2019-08-14,47.65,29.82,94.7,76.52,129.94,14.29,156.03,3.91,0.95,9.25,563.06,258.96,184.49,188.59
2019-08-15,42.98,23.81,80.17,72.89,99.54,9.82,145.22,2.11,0.95,7.18,484.67,257.11,190.62,177.58
2019-08-16,46.2,26.37,94.67,69.05,101.06,13.65,141.7,3.39,1.21,4.33,501.64,260.72,206.3,182.65
2019-08-17,41.19,23.55,95.16,60.26,83.14,11.04,117.33,3.4,1.22,3.21,439.49,251.57,211.86,177.16
2019-08-18,41.32,24.52,92.56,63.23,81.22,11.48,115.34,1.83,1.02,3.69,436.21,240.42,189.76,154.45
